Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-17 15:29,AAREYDRUGS,101.72,101.72,308.5578,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,2.8618,1.2288
2026-09-17 15:29,ESSENTIA,1.02,1.92,182.5495,smallcap,trading,services,-3.7736,1.1945
2026-09-17 15:29,NITIRAJ,234.07,234.07,235.7935,smallcap,electronics - components,consumer discretionary,0.3516,1.1145
2026-09-17 15:29,PVRINOX,1272.7,1272.7,12320.1672,midcap,entertainment / electronic media software,media,2.8777,1.0836
2026-09-17 15:29,REDINGTON,400.1,400.1,30344.5745,largecap,trading,services,1.6256,1.0399
2026-09-17 15:29,SIGMAADV,857.4,857.4,15482.785,midcap,electronics - components,aerospace & defence,2.9972,1.0257
2026-09-17 15:29,IL&FSENGG,39,39.93,523.5665,smallcap,construction,realty,1.1936,1.0121
2026-09-17 15:29,MAXESTATES,577.6,577.6,9353.6788,midcap,construction,realty,3.06,0.9325
2026-09-17 15:29,AKSHOPTFBR,8.02,8.79,129.5076,smallcap,cables - telephone,industrials,-8.656,0.745
2026-09-17 15:29,PLAZACABLE,62.31,62.97,273.4942,smallcap,cables - power,industrials,-1.0481,0.7321
2026-09-17 15:29,NRL,137.13,137.13,925.3864,smallcap,trading,services,3.0588,0.7188
2026-09-17 15:29,SBC,48.25,48.68,2268.093,smallcap,textiles - products,textiles,-0.1655,0.666
2026-09-17 15:29,RCOM,0.96,1.47,279.3188,smallcap,telecommunications - service provider,telecom-service,-4.9505,0.5496
2026-09-17 15:29,GTLINFRA,1.14,1.61,1421.8114,smallcap,transmisson line towers / equipment,telecom,-1.7241,0.5298
2026-09-17 15:29,KAMDHENU,39.5,40.25,1094.5517,smallcap,steel - medium / small,metals & mining,1.0489,0.5168
2026-09-17 15:29,RGL,156.49,156.49,1605.1586,smallcap,diamond cutting / jewellery,consumer discretionary,0.6431,0.4509
2026-09-17 15:29,SADHNANIQ,2.8,3.32,833.8535,smallcap,chemicals,chemicals,-1.4084,0.4216
2026-09-17 15:29,NDL,2.82,3.62,416.5853,smallcap,textiles - products,textiles,-1.3986,0.3388
2026-09-17 15:29,SIKKO,5.99,6.21,256.8384,smallcap,pesticides / agrochemicals - indian,chemicals,2.7444,0.3032
2026-09-17 15:29,BHAGYANGR,446.5,446.5,1424.4359,smallcap,power generation and supply,power & utilities,5.668,0.2791
2026-09-17 15:29,UNIVPHOTO,614,614,651.3777,smallcap,photographic and allied products,consumer discretionary,13.6721,0.2746
2026-09-17 15:29,FILATFASH,0.18,0.64,150.0133,smallcap,textiles - products,textiles,0,0.2146
2026-09-17 15:29,TBZ,574.85,574.85,3653.5014,smallcap,diamond cutting / jewellery,consumer discretionary,9.2248,0.2074
2026-09-17 15:29,SANGINITA,69.67,69.67,412.2234,smallcap,chemicals,chemicals,6.0911,0.1349
2026-09-17 15:29,EQUIPPP,24.39,25.03,251.4493,smallcap,computers - software - medium / small,i.t,8.0638,0.0785
2026-09-17 15:29,MBECL,382.47,382.47,1214.2,smallcap,engineering - turnkey services,realty,15.7597,0.017
