Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-17 15:29,VELJAN,856.17,smallcap,industrials,engineering,3.9788,2205
2026-09-17 15:29,MERCURYEV,742.4147,smallcap,auto,automobiles - passenger cars,4.5036,1438388
2026-09-17 15:29,TREL,664.115,smallcap,transportation,miscellaneous,10.1369,726901
2026-09-17 15:29,ONWARDTEC,619.6869,smallcap,i.t,computers - software - medium / small,4.72,72827
2026-09-17 15:29,DICIND,560.193,smallcap,chemicals,chemicals,2.974,11357
2026-09-17 15:29,KIRANVYPAR,545.9298,smallcap,financials,finance & investments,3.4534,12978
2026-09-17 15:29,MGEL,514.1067,smallcap,services,trading,-0.5128,2126371
2026-09-17 15:29,BELLACASA,335.3301,smallcap,consumer discretionary,textiles - products,1.9043,12720
2026-09-17 15:29,QMSMEDI,317.6949,smallcap,healthcare,trading,2.8182,48218
2026-09-17 15:29,LYKALABS,289.6194,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.9973,5657
2026-09-17 15:29,SIKKO,256.8384,smallcap,chemicals,pesticides / agrochemicals - indian,1.8707,551450
2026-09-17 15:29,VETO,244.5567,smallcap,industrials,electric equipment,3.5876,71974
2026-09-17 15:29,IWP,220.7059,smallcap,fmcg,miscellaneous,0.6087,8869
2026-09-17 15:29,IVP,217.2852,smallcap,chemicals,chemicals,2.0388,18661
2026-09-17 15:29,TTL,166.0939,smallcap,textiles,textiles - products,9.9533,626276
2026-09-17 15:29,OBCL,120.1297,smallcap,transportation,miscellaneous,-2.0358,27171
2026-09-17 15:29,ASHOKAMET,36.2442,smallcap,metals & mining,trading,0.6897,123392
2026-09-17 15:29,SEYAIND,33.532,smallcap,chemicals,chemicals,1.981,12515
