date,time,group,% 3 qtr ago,% 2 qtr ago,% 1 qtr ago,% current qtr,change in 3 qtrs
2026-09-04,15:29,SIL,20.3077,20.3077,20.3077,20.3077,0
2026-09-04,15:29,SILINV,63.7925,63.7925,63.7925,63.7925,0
2026-09-04,15:29,SILLYMONKS,46.0988,46.0666,50.0402,50.0402,3.9414
2026-09-04,15:29,SILVERTUC,74.609,74.609,74.6245,74.6563,0.0473
2026-09-04,15:29,SIMBHALS,53.3341,53.3341,53.3341,53.3341,0
2026-09-04,15:29,SIMPLEXINF,35.9947,35.9947,35.9947,35.9947,0
2026-09-04,15:29,SINCLAIR,62.6632,62.6632,63.5986,64.0147,1.3515
2026-09-04,15:29,SINDHUTRAD,74.969,74.969,74.969,74.969,0
2026-09-04,15:29,SINTERCOM,69.7397,69.7397,69.7397,69.7397,0
2026-09-04,15:29,SIRCA,65.1879,65.1879,65.1879,65.1879,0
2026-09-04,15:29,SIYSIL,67.4418,67.4418,67.4418,67.4418,0
2026-09-04,15:29,SJVN,81.8454,81.8454,81.8454,81.8454,0
2026-09-04,15:29,SKFINDIA,52.5751,52.5751,52.5751,52.5751,0
2026-09-04,15:29,SKIPPER,66.48,66.48,66.4995,66.4995,0.0195
2026-09-04,15:29,SKMEGGPROD,56.2512,57.4324,57.4704,57.4704,1.2192
2026-09-04,15:29,SMARTWORKS,58.1793,58.1754,58.3244,58.3248,0.1455
2026-09-04,15:29,SMLMAH,58.9686,58.9686,58.9686,58.9686,0
2026-09-04,15:29,SMSPHARMA,68.0658,68.0658,68.0658,68.0658,0
2026-09-04,15:29,SNOWMAN,50.0101,50.0101,50.0101,50.0101,0
2026-09-04,15:29,SOBHA,52.8816,52.8816,52.8816,52.8818,0.0002
2026-09-04,15:29,SOFTTECH,18.8401,18.8401,18.8827,18.8827,0.0426
2026-09-04,15:29,SOLARWORLD,65.6671,65.6671,65.7715,65.7715,0.1044
2026-09-04,15:29,SOLEX,66.1494,66.1494,66.154,66.154,0.0046
2026-09-04,15:29,SOMANYCERA,55.0043,55.0043,55.1969,55.1969,0.1926
2026-09-04,15:29,SOMATEX,74.9797,80.6022,80.6022,80.6022,5.6225
2026-09-04,15:29,SOMICONVEY,59.0913,59.0913,59.0913,59.0913,0
2026-09-04,15:29,SONAMLTD,57.1203,57.2704,57.547,58.1216,1.0013
2026-09-04,15:29,SONATSOFTW,28.1701,28.1701,28.1701,28.1701,0
2026-09-04,15:29,SOTL,68.9093,68.9093,68.9319,68.9319,0.0226
2026-09-04,15:29,SOUTHBANK,0,0,0,0,0
2026-09-04,15:29,SPECIALITY,50.0979,50.2016,50.3052,50.7096,0.6117
2026-09-04,15:29,SPECTRUM,72.721,72.721,72.721,72.721,0
2026-09-04,15:29,SPENCERS,58.8121,58.8121,58.8121,58.8121,0
2026-09-04,15:29,SPIC,48.9812,48.9812,53.3819,48.9812,0
2026-09-04,15:29,SPLPETRO,64.2429,64.2429,64.2429,64.2429,0
2026-09-04,15:29,SPMLINFRA,35.1217,37.7878,40.185,40.8506,5.7289
2026-09-04,15:29,SRD,73.6055,73.6055,73.6055,73.6055,0
2026-09-04,15:29,SREEL,74.9997,74.9997,74.9997,74.9997,0
2026-09-04,15:29,SRHHYPOLTD,61.8408,61.8408,61.8408,61.8408,0
2026-09-04,15:29,SRM,72.3858,72.5925,72.593,72.593,0.2072
2026-09-04,15:29,SSDL,74.9827,74.9827,74.9827,74.9827,0
2026-09-04,15:29,SSWL,61.1419,61.1419,61.1419,61.1419,0
2026-09-04,15:29,STANLEY,56.7031,56.7031,56.7031,56.8799,0.1768
2026-09-04,15:29,STAR,27.8621,27.8621,27.9142,27.9142,0.0521
2026-09-04,15:29,STARCEMENT,57.592,57.6173,58.1165,58.0992,0.5072
2026-09-04,15:29,STARTECK,73.0968,73.3006,73.3006,73.3006,0.2038
2026-09-04,15:29,STCINDIA,90,90,90,90,0
2026-09-04,15:29,STEELCAS,45,45,45,45,0
2026-09-04,15:29,STEL,69.472,71.3306,71.6557,72.0566,2.5846
2026-09-04,15:29,STLTECH,44.4514,44.4448,44.4389,44.5148,0.0634
2026-09-04,15:29,STYL,81.8028,81.8028,81.8028,81.8028,0
2026-09-04,15:29,STYLAMIND,52.1922,52.1922,54.1062,56.8565,4.6643
2026-09-04,15:29,SUBEXLTD,0,0,0,0,0
2026-09-04,15:29,SUDARCOLOR,54.3667,70.2582,70.2582,70.2582,15.8915
2026-09-04,15:29,SUKHJITS,66.0442,66.0744,66.0744,66.1476,0.1034
2026-09-04,15:29,SULA,24.3562,24.3498,24.5497,24.6208,0.2646
2026-09-04,15:29,SUMEETINDS,89.8305,89.8305,89.8305,89.8305,0
2026-09-04,15:29,SUMICHEM,75,75,75,75,0
2026-09-04,15:29,SUMIT,58.3078,58.3078,60.782,60.8478,2.54
2026-09-04,15:29,SUNCLAY,59.0891,59.0891,59.0891,59.0891,0
2026-09-04,15:29,SUNDARAM,31.1136,31.1136,31.1136,31.1136,0
2026-09-04,15:29,SUNDRMBRAK,63.9358,63.9358,63.9358,63.9358,0
2026-09-04,15:29,SUNDROP,33.9165,38.9065,38.9065,43.8965,9.98
2026-09-04,15:29,SUNFLAG,51.157,51.157,51.157,51.157,0
2026-09-04,15:29,SUPERHOUSE,54.8832,54.8832,54.8832,54.8832,0
2026-09-04,15:29,SUPERSPIN,42.7988,42.7988,42.7988,43.4624,0.6636
2026-09-04,15:29,SUPRAJIT,45.0858,45.1336,45.1441,45.2653,0.1795
2026-09-04,15:29,SUPREMEENG,41.2709,41.2709,41.2709,41.2709,0
2026-09-04,15:29,SUPREMEIND,48.9013,48.9642,48.9642,48.9642,0.0629
2026-09-04,15:29,SUPREMEINF,34.6834,34.6834,46.95,47.3223,12.6389
2026-09-04,15:29,SURAJEST,69.599,69.599,69.7976,69.7976,0.1986
2026-09-04,15:29,SURAJLTD,74.9986,74.9986,74.9986,74.9986,0
2026-09-04,15:29,SURAKSHA,48.9823,48.9962,49.0972,49.0972,0.1149
2026-09-04,15:29,SURANASOL,43.313,43.7107,44.3416,45.7534,2.4404
2026-09-04,15:29,SURANAT&P,71.1827,71.5064,71.8901,72.0461,0.8634
2026-09-04,15:29,SURYAROSNI,62.4662,62.8895,63.004,63.0196,0.5534
2026-09-04,15:29,SURYODAY,22.4354,22.4354,22.4825,22.4825,0.0471
2026-09-04,15:29,SUTLEJTEX,63.9563,63.9563,63.9563,63.9563,0
2026-09-04,15:29,SUVEN,67.362,67.362,70.15,70.0777,2.7157
2026-09-04,15:29,SUVIDHAA,38.3304,38.3304,38.3304,38.3304,0
2026-09-04,15:29,SUYOG,49.7741,52.0176,52.0176,51.6417,1.8676
2026-09-04,15:29,SVLL,73.6399,73.6399,73.6519,73.6743,0.0344
2026-09-04,15:29,SVPGLOB,52.7514,52.7514,52.7514,52.7514,0
2026-09-04,15:29,SWANCORP,53.9621,53.9621,53.9621,53.9621,0
2026-09-04,15:29,SWELECTES,56.3655,56.3655,56.3655,56.3655,0
2026-09-04,15:29,SWIGGY,0,0,0,0,0
2026-09-04,15:29,SWSOLAR,45.7238,45.7238,45.7238,45.7238,0
2026-09-04,15:29,SYMPHONY,73.4253,73.4253,73.4253,73.4253,0
2026-09-04,15:29,SYNCOMF,50.5689,50.5689,50.5689,50.5689,0
2026-09-04,15:29,TAINWALCHM,67.4588,67.5127,67.8508,68.1178,0.659
2026-09-04,15:29,TALBROAUTO,58.4339,58.4339,58.4339,58.4339,0
2026-09-04,15:29,TANLA,46.1723,46.1723,46.1723,46.1723,0
2026-09-04,15:29,TARACHAND,70.6831,71.1398,71.6366,71.6366,0.9535
2026-09-04,15:29,TARC,65.1169,65.1169,65.1169,65.1169,0
2026-09-04,15:29,TASTYBITE,74.2327,74.2327,74.2327,74.2327,0
2026-09-04,15:29,TATAINVEST,73.3842,73.3842,73.3842,73.3842,0
2026-09-04,15:29,TATAPOWER,46.8575,46.8575,46.8575,46.8575,0
2026-09-04,15:29,TATVA,72.02,72.0204,72.0204,72.0204,0.0004
2026-09-04,15:29,TCIEXP,69.4648,69.4648,69.4648,69.4648,0
2026-09-04,15:29,TCIFINANCE,24.7222,24.7222,24.7222,24.7222,0
2026-09-04,15:29,TCPLPACK,55.736,55.736,55.736,55.736,0
2026-09-04,15:29,TCS,71.7661,71.7661,71.7661,71.7661,0
2026-09-04,15:29,TEAMGTY,74.9173,74.9173,74.9173,74.9173,0
2026-09-04,15:29,TECHNOE,56.9231,56.9231,56.9231,56.9231,0
2026-09-04,15:29,TERASOFT,47.5335,47.5335,47.5335,47.5335,0
2026-09-04,15:29,TEXINFRA,65.7967,65.7966,66.403,66.5518,0.7551
2026-09-04,15:29,TEXMOPIPES,44.2369,44.2369,44.2369,44.2369,0
2026-09-04,15:29,TEXRAIL,48.2644,48.3421,48.3421,48.3421,0.0777
2026-09-04,15:29,TGBHOTELS,31.2289,31.2289,31.2289,31.2289,0
2026-09-04,15:29,THANGAMAYL,61.527,61.5598,61.6066,61.6066,0.0796
2026-09-04,15:29,THELEELA,75.9072,75.9072,75.9072,75.9072,0
2026-09-04,15:29,THOMASCOOK,63.8332,63.8332,63.8332,64.7744,0.9412
2026-09-04,15:29,THOMASCOTT,52.1524,52.1524,52.3228,52.3228,0.1704
2026-09-04,15:29,TIGERLOGS,57.0971,57.0971,57.2957,57.4792,0.3821
2026-09-04,15:29,TIJARIA,35.263,35.263,35.2623,36.1387,0.8757
2026-09-04,15:29,TIMKEN,51.0511,51.0511,51.0511,51.0511,0
2026-09-04,15:29,TIPSFILMS,74.9757,74.9757,74.9757,74.9757,0
2026-09-04,15:29,TIPSMUSIC,64.1544,64.1544,64.1544,64.1544,0
2026-09-04,15:29,TIRUMALCHM,36.1295,37.1343,37.1343,37.1343,1.0048
2026-09-04,15:29,TIRUPATIFL,48.0992,48.9345,49.0135,49.7451,1.6459
2026-09-04,15:29,TITAGARH,40.4584,40.4584,40.4584,40.4584,0
2026-09-04,15:29,TITAN,52.8958,52.8958,52.8958,52.8958,0
2026-09-04,15:29,TMB,0,0,0,0,0
2026-09-04,15:29,TNPETRO,34.5422,34.5422,34.5422,34.5422,0
2026-09-04,15:29,TNPL,35.3196,35.3196,35.3196,35.3196,0
2026-09-04,15:29,TNTELE,63.6319,63.6453,63.6319,63.6319,0
2026-09-04,15:29,TOKYOPLAST,68.1815,68.8047,68.8225,68.8934,0.7119
2026-09-04,15:29,TORNTPHARM,68.308,68.308,68.308,68.308,0
2026-09-04,15:29,TOTAL,48.2337,48.2343,49.7411,49.7411,1.5074
2026-09-04,15:29,TOUCHWOOD,62.8874,62.8874,62.8874,62.8874,0
2026-09-04,15:29,TPHQ,26.4802,26.4802,26.4802,26.4802,0
2026-09-04,15:29,TPLPLASTEH,74.8641,74.8641,74.8641,74.8641,0
2026-09-04,15:29,TRACXN,34.3877,34.4364,34.5411,34.6311,0.2434
2026-09-04,15:29,TRANSRAILL,71.1167,71.1167,71.1167,71.1167,0
2026-09-04,15:29,TRANSWORLD,70.439,70.4389,70.439,70.439,0
2026-09-04,15:29,TREEHOUSE,22.2877,23.5403,24.5597,24.5597,2.272
2026-09-04,15:29,TREJHARA,23.066,23.066,23.066,33.8705,10.8045
2026-09-04,15:29,TREL,70.3358,70.4424,70.9564,71.3613,1.0255
2026-09-04,15:29,TRF,34.1248,34.1248,34.1248,34.1248,0
2026-09-04,15:29,TRIDENT,73.6763,73.6763,73.6763,73.6763,0
2026-09-04,15:29,TRIGYN,44.5072,44.5072,44.5072,44.5072,0
2026-09-04,15:29,TSFINV,54.9677,55.0109,54.9942,54.9942,0.0265
2026-09-04,15:29,TTKHLTCARE,74.5619,74.5619,74.5619,74.5619,0
2026-09-04,15:29,TTL,49.9101,50.3018,51.0226,51.1142,1.2041
2026-09-04,15:29,TTML,74.3594,74.3594,74.3594,74.3594,0
2026-09-04,15:29,TVSMOTOR,50.2672,50.2672,50.2672,50.2672,0
2026-09-04,15:29,TVSSCS,43.0337,43.0337,43.0337,43.0337,0
2026-09-04,15:29,TVSSRICHAK,45.7029,45.7029,45.7029,45.7029,0
2026-09-04,15:29,TVTODAY,58.4547,63.2088,63.2088,63.2088,4.7541
2026-09-04,15:29,UCAL,70.2799,70.2799,70.2799,70.2799,0
2026-09-04,15:29,UCOBANK,90.9514,90.9514,90.9514,90.9514,0
2026-09-04,15:29,UDS,58.9138,59.0907,59.0907,59.0907,0.1769
2026-09-04,15:29,UFBL,33.7346,34.5633,34.5908,34.6109,0.8763
2026-09-04,15:29,UFLEX,44.5787,44.5787,44.5787,44.5787,0
2026-09-04,15:29,UGROCAP,1.8342,1.6953,1.9948,2.8831,1.0489
2026-09-04,15:29,UJJIVANSFB,0,0,0,0,0
2026-09-04,15:29,ULTRACEMCO,59.2278,59.2278,59.2858,59.3289,0.1011
2026-09-04,15:29,UMESLTD,39.0576,39.0576,39.0576,39.0576,0
2026-09-04,15:29,UMIYA-MRO,64.1847,64.4287,65.0172,65.4435,1.2588
2026-09-04,15:29,UNICHEMLAB,70.2224,70.2224,70.2224,70.2224,0
2026-09-04,15:29,UNIDT,74.6459,74.6459,74.6459,74.6459,0
2026-09-04,15:29,UNIENTER,73.7851,73.7851,73.7851,73.7851,0
2026-09-04,15:29,UNIINFO,50.912,50.912,50.912,50.912,0
2026-09-04,15:29,UNIMECH,79.8159,79.8159,79.8159,79.8159,0
2026-09-04,15:29,UNIONBANK,74.7571,74.7571,74.7571,74.7571,0
2026-09-04,15:29,UNITECH,5.1316,5.1316,5.1316,5.1316,0
2026-09-04,15:29,UNITEDPOLY,51.5061,51.5061,51.5061,51.5061,0
2026-09-04,15:29,UNITEDTEA,49.7938,49.7938,49.8607,49.8607,0.0669
2026-09-04,15:29,UNIVASTU,67.4566,67.4566,67.4566,67.4566,0
2026-09-04,15:29,UNIVPHOTO,74.5461,74.5461,74.5461,74.5461,0
2026-09-04,15:29,UPL,33.5029,33.5028,33.5133,33.5133,0.0104
2026-09-04,15:29,USK,65.9514,65.9514,67.3477,67.3477,1.3963
2026-09-04,15:29,UTTAMSUGAR,74.389,74.389,74.7096,74.7096,0.3206
2026-09-04,15:29,UYFINCORP,71.3756,71.3756,71.3756,71.3756,0
2026-09-04,15:29,VAIBHAVGBL,57.1821,57.113,57.4304,57.3327,0.1506
2026-09-04,15:29,VAISHALI,26.3222,31.6071,31.6071,31.6071,5.2849
2026-09-04,15:29,VAKRANGEE,40.0532,40.0532,40.0532,40.0532,0
2026-09-04,15:29,VARDHACRLC,74.9706,74.9706,74.9706,74.9706,0
2026-09-04,15:29,VARDMNPOLY,34.2177,34.2177,37.5033,37.5033,3.2856
2026-09-04,15:29,VARROC,75,75,75,75,0
2026-09-04,15:29,VASWANI,62.0593,62.0593,62.0593,62.0593,0
2026-09-04,15:29,VENKEYS,56.1069,56.1069,56.1069,56.1069,0
2026-09-04,15:29,VENTIVE,88.9825,88.9825,88.9825,88.9825,0
2026-09-04,15:29,VENUSREM,41.7596,41.7596,41.7596,41.7596,0
2026-09-04,15:29,VERTOZ,64.7427,64.7416,64.805,64.805,0.0623
2026-09-04,15:29,VESUVIUS,55.5657,55.5657,55.5657,55.5657,0
2026-09-04,15:29,VETO,45.0551,45.0551,45.0551,45.0551,0
2026-09-04,15:29,VGL,65.6305,65.6305,65.6305,65.6305,0
2026-09-04,15:29,VIDHIING,64.2727,64.2727,64.2727,64.2727,0
2026-09-04,15:29,VIKRAN,56.1725,56.1725,56.2687,56.2687,0.0962
2026-09-04,15:29,VINATIORGA,74.2819,74.2819,74.2819,74.2819,0
2026-09-04,15:29,VINCOFE,34.0834,34.6489,34.6489,34.6489,0.5655
2026-09-04,15:29,VINDHYATEL,43.5429,43.5429,43.5429,43.5429,0
2026-09-04,15:29,VINNY,36.8896,38.2707,39.2674,39.6616,2.772
2026-09-04,15:29,VIRINCHI,37.5126,37.5126,40.0982,39.4611,1.9485
2026-09-04,15:29,VISACHROME,52.6621,57.605,57.605,62.4031,9.741
2026-09-04,15:29,VISAKAIND,53.244,53.244,53.244,53.4003,0.1563
2026-09-04,15:29,VIVIDHA,5.6332,5.6332,5.6332,5.6332,0
2026-09-04,15:29,VIYASH,52.3261,61.4123,61.3116,61.3082,8.9821
2026-09-04,15:29,VLEGOV,23.2394,23.2394,23.2394,23.2394,0
2026-09-04,15:29,VLSFINANCE,52.0194,52.0191,56.3817,56.3817,4.3623
2026-09-04,15:29,VMSTMT,67.1811,67.1811,67.1811,67.1811,0
2026-09-04,15:29,VOLTAMP,30.0004,30.0004,30.0004,30.0004,0
2026-09-04,15:29,VOLTAS,30.2986,30.2986,30.2986,30.2986,0
2026-09-04,15:29,VRAJ,74.9538,74.9538,74.9538,74.9538,0
2026-09-04,15:29,VRLLOG,60.2399,60.2399,60.2399,60.2399,0
2026-09-04,15:29,VSTL,73.6551,73.6551,74.6211,74.7429,1.0878
2026-09-04,15:29,VTL,64.2111,64.4438,65.0916,65.0794,0.8683
2026-09-04,15:29,WAAREEINDO,74.9297,74.9297,74.9297,74.9297,0
2026-09-04,15:29,WCIL,72.5624,72.8566,72.9743,73.0309,0.4685
2026-09-04,15:29,WEALTH,74.0434,74.0434,74.0434,74.0434,0
2026-09-04,15:29,WEBELSOLAR,27.7061,27.7061,29.7209,29.7209,2.0148
2026-09-04,15:29,WEIZMANIND,68.3406,68.3406,68.3406,68.3406,0
2026-09-04,15:29,WEL,71.7919,71.7919,71.7919,71.792,0.0001
2026-09-04,15:29,WELENT,55.4816,56.1318,56.1318,56.1318,0.6502
2026-09-04,15:29,WELINV,74.5818,74.5818,74.5818,74.5818,0
2026-09-04,15:29,WELSPUNLIV,66.2407,66.2382,66.2407,66.3602,0.1195
2026-09-04,15:29,WENDT,37.5,37.5,37.5,37.5,0
2026-09-04,15:29,WESTLIFE,56.2499,56.2615,56.3635,56.3988,0.1489
2026-09-04,15:29,WINDLAS,61.988,61.988,61.9028,63.3127,1.3247
2026-09-04,15:29,WINSOME,38.6659,38.6659,38.6659,38.6659,0
2026-09-04,15:29,WOCKPHARMA,49.0847,49.0847,49.0847,49.0847,0
2026-09-04,15:29,WORTHPERI,68.1573,68.1573,68.1573,68.1978,0.0405
2026-09-04,15:29,WSTCSTPAPR,56.5528,56.5528,56.5781,56.5781,0.0253
2026-09-04,15:29,XCHANGING,75,75,75,75,0
2026-09-04,15:29,XPROINDIA,40.3132,40.3132,40.3132,40.3132,0
2026-09-04,15:29,YESBANK,0,0,0,0,0
2026-09-04,15:29,YUKEN,58.0434,58.0434,58.0434,58.0434,0
2026-09-04,15:29,ZAGGLE,44.1971,44.1321,44.1525,44.299,0.1019
2026-09-04,15:29,ZEEL,3.9891,3.9891,3.9891,3.9891,0
2026-09-04,15:29,ZEEMEDIA,6.302,9.4758,9.4758,9.0421,2.7401
2026-09-04,15:29,ZENITHEXPO,45.5419,45.5419,45.5419,45.5419,0
2026-09-04,15:29,ZENITHSTL,15.6432,15.6432,15.6432,15.6432,0
2026-09-04,15:29,ZENTEC,48.5144,48.5144,48.5144,48.5144,0
2026-09-04,15:29,ZFCVINDIA,60,60,60,60,0
2026-09-04,15:29,ZODIAC,69.8938,69.9054,69.9663,69.9663,0.0725
2026-09-04,15:29,ZODIACLOTH,71.4047,71.4047,72.9297,72.9297,1.525
2026-09-04,15:29,ZUARI,65.2074,65.2075,65.2075,65.2075,0.0001
2026-09-04,15:29,ZUARIIND,56.7072,56.7072,56.7072,56.7072,0
2026-09-04,15:29,ZYDUSLIFE,74.9949,74.9949,74.995,75.0146,0.0197
2026-09-04,15:29,ZYDUSWELL,69.6349,69.6349,69.6349,69.6356,0.0007
