date,time,group,% change
2026-09-04,15:29,JSLL,0.3986
2026-09-04,15:29,JSWCEMENT,-0.7202
2026-09-04,15:29,JSWDULUX,2.2054
2026-09-04,15:29,JSWENERGY,-0.6716
2026-09-04,15:29,JSWSTEEL,-1.1931
2026-09-04,15:29,JTLIND,13.1589
2026-09-04,15:29,JUBLCPL,3.7774
2026-09-04,15:29,JUBLPHARMA,4.1807
2026-09-04,15:29,JUNIPER,2.2543
2026-09-04,15:29,JUSTDIAL,6.9791
2026-09-04,15:29,JWL,-1.4624
2026-09-04,15:29,JYOTICNC,-0.869
2026-09-04,15:29,KAJARIACER,2.4886
2026-09-04,15:29,KALAMANDIR,-1.492
2026-09-04,15:29,KALPATARU,0.2347
2026-09-04,15:29,KAMAHOLD,-1.5636
2026-09-04,15:29,KAMATHOTEL,-0.6914
2026-09-04,15:29,KAMDHENU,9.4866
2026-09-04,15:29,KANORICHEM,-0.7718
2026-09-04,15:29,KAPSTON,15.5962
2026-09-04,15:29,KARURVYSYA,-1.5521
2026-09-04,15:29,KDDL,-0.7637
2026-09-04,15:29,KENNAMET,8.3921
2026-09-04,15:29,KICL,-1.0931
2026-09-04,15:29,KILITCH,5.6519
2026-09-04,15:29,KIMS,1.0581
2026-09-04,15:29,KIRANVYPAR,1.6881
2026-09-04,15:29,KIRIINDUS,8.3107
2026-09-04,15:29,KIRLFER,2.5206
2026-09-04,15:29,KIRLOSENG,8.1165
2026-09-04,15:29,KIRLOSIND,-1.1261
2026-09-04,15:29,KIRLPNU,4.3714
2026-09-04,15:29,KISSHT,0.8971
2026-09-04,15:29,KITEX,1.6167
2026-09-04,15:29,KKCL,-0.0971
2026-09-04,15:29,KLBRENG-B,18.473
2026-09-04,15:29,KMEW,9.2015
2026-09-04,15:29,KNRCON,1.0047
2026-09-04,15:29,KOKUYOCMLN,0.8507
2026-09-04,15:29,KOPRAN,19.5271
2026-09-04,15:29,KOTAKBANK,1.8718
2026-09-04,15:29,KOVAI,-0.9719
2026-09-04,15:29,KPEL,-1.2103
2026-09-04,15:29,KPIL,1.0997
2026-09-04,15:29,KPL,-1.2207
2026-09-04,15:29,KPRMILL,4.4278
2026-09-04,15:29,KRISHNADEF,-1.2379
2026-09-04,15:29,KRN,4.4183
2026-09-04,15:29,KRSNAA,-0.9813
2026-09-04,15:29,KRYSTAL,0.3295
2026-09-04,15:29,KSB,2.147
2026-09-04,15:29,KSHINTL,14.7166
2026-09-04,15:29,KSL,2.3061
2026-09-04,15:29,KSOLVES,-0.4938
2026-09-04,15:29,KTKBANK,0.7107
2026-09-04,15:29,KUANTUM,2.5294
2026-09-04,15:29,KUSUMGAR,-1.5851
2026-09-04,15:29,LANDMARK,-1.172
2026-09-04,15:29,LAOPALA,2.1919
2026-09-04,15:29,LAXMIDENTL,1.4933
2026-09-04,15:29,LAXMIINDIA,4.6319
2026-09-04,15:29,LENSKART,5.8333
2026-09-04,15:29,LGBBROSLTD,0.823
2026-09-04,15:29,LGHL,-0.3861
2026-09-04,15:29,LICHSGFIN,7.1796
2026-09-04,15:29,LICI,0.012
2026-09-04,15:29,LINCOLN,1.3468
2026-09-04,15:29,LLOYDSENT,-0.1748
2026-09-04,15:29,LLOYDSME,-1.2299
2026-09-04,15:29,LOKESHMACH,18.0126
2026-09-04,15:29,LOTUSDEV,4.4651
2026-09-04,15:29,LTFOODS,-1.4403
2026-09-04,15:29,LTM,2.1076
2026-09-04,15:29,LTTS,-1.4083
2026-09-04,15:29,LUMAXIND,0.3409
2026-09-04,15:29,LUMAXTECH,1.2501
2026-09-04,15:29,LXCHEM,-0.0987
2026-09-04,15:29,MAANALU,-0.9077
2026-09-04,15:29,MACPOWER,2.9342
2026-09-04,15:29,MAFATIND,1.3074
2026-09-04,15:29,MAHABANK,0.4089
2026-09-04,15:29,MAHASTEEL,3.8041
2026-09-04,15:29,MAHLOG,1.4897
2026-09-04,15:29,MAHSCOOTER,-0.4392
2026-09-04,15:29,MAHSEAMLES,8.0983
2026-09-04,15:29,MAITHANALL,8.4855
2026-09-04,15:29,MALLCOM,3.9194
2026-09-04,15:29,MAMATA,0.5852
2026-09-04,15:29,MANAKSTEEL,23.305
2026-09-04,15:29,MANALIPETC,16.8327
2026-09-04,15:29,MANGLMCEM,3.5454
2026-09-04,15:29,MANINDS,12.1533
2026-09-04,15:29,MANINFRA,8.9861
2026-09-04,15:29,MANORAMA,5.0872
2026-09-04,15:29,MANYAVAR,8.7084
2026-09-04,15:29,MARATHON,4.3986
2026-09-04,15:29,MARINE,15.0712
2026-09-04,15:29,MARKSANS,-1.2989
2026-09-04,15:29,MARSONS,11.3125
2026-09-04,15:29,MASFIN,-0.7569
2026-09-04,15:29,MASTEK,7.8078
2026-09-04,15:29,MASTERTR,4.9435
2026-09-04,15:29,MATRIMONY,2.7182
2026-09-04,15:29,MAWANASUG,3.0541
2026-09-04,15:29,MAXIND,-0.2119
2026-09-04,15:29,MAZDA,11.9821
2026-09-04,15:29,MBAPL,-0.5686
2026-09-04,15:29,MBEL,-1.1164
2026-09-04,15:29,MCCHRLS-B,0
2026-09-04,15:29,MEDANTA,0.7471
2026-09-04,15:29,MEDIASSIST,0.0882
2026-09-04,15:29,MEESHO,0.4132
2026-09-04,15:29,MENONBE,16.0959
2026-09-04,15:29,METROPOLIS,3.2264
2026-09-04,15:29,MIDHANI,-1.3311
2026-09-04,15:29,MILKYMIST,13.6509
2026-09-04,15:29,MINDACORP,-0.6643
2026-09-04,15:29,MINDTECK,-1.0492
2026-09-04,15:29,MMFL,0.2546
2026-09-04,15:29,MMP,0.861
2026-09-04,15:29,MMTC,0.2499
2026-09-04,15:29,MOBIKWIK,-1.4163
2026-09-04,15:29,MODISONLTD,14.1764
2026-09-04,15:29,MOL,7.7943
2026-09-04,15:29,MOLDTECH,5.2801
