date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8037,22.1963,60,26,63,0.4588,0.5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8555,22.1445,60,23,68,0.4742,0.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5548,21.4452,60,22,72,0.4703,0.5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8555,22.1445,60,26,71,0.4882,0.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.359,25.641,60,52,41,0.6229,0.3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7273,27.2727,60,77,50,0.6316,0.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8928,26.1072,60,68,51,0.5837,0.3929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4942,27.5058,60,96,47,0.6168,0.3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9302,28.8372,60,136,45,0.7059,0.2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7209,26.2791,60,111,50,0.6734,0.3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5581,27.4419,60,105,54,0.6807,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,60,184,40,0.7444,0.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2093,32.7907,60,212,50,0.7698,0.2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.907,32.093,60,248,53,0.7511,0.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9302,29.0698,60,55,70,0.6356,0.3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1628,28.8372,60,34,75,0.5436,0.4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4651,29.5349,60,31,72,0.5307,0.4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6512,25.3488,60,26,93,0.4545,0.5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5814,24.4186,60,22,112,0.4179,0.5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9767,23.0233,60,19,132,0.3911,0.5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3341,23.6659,60,24,147,0.4068,0.5761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4223,21.5777,60,19,160,0.379,0.6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9745,19.0255,60,17,228,0.3383,0.6461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7425,19.2575,60,14,256,0.2932,0.6912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6389,17.3611,60,10,333,0.2413,0.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25,18.75,60,14,254,0.2905,0.6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7963,16.2037,60,12,355,0.2671,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1852,14.8148,60,11,402,0.2365,0.7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5741,13.4259,60,16,455,0.2583,0.7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3741,13.3949,60,15,479,0.2392,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9908,12.0092,60,15,479,0.2499,0.7338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4793,11.5207,60,13,463,0.2198,0.7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7097,11.2903,60,11,430,0.2347,0.7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0184,11.9816,60,14,398,0.2639,0.7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.844,12.156,60,17,432,0.2274,0.7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2449,10.7551,60,9,534,0.1658,0.8146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6178,9.3822,60,8,635,0.128,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.389,9.611,60,7,513,0.1454,0.8321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9314,10.0686,60,9,342,0.1803,0.7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4977,10.5023,60,15,375,0.1791,0.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5692,10.2041,60,15,372,0.1749,0.7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3424,10.6576,60,9,407,0.173,0.8014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8889,11.1111,60,10,374,0.1893,0.7861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8481,13.1519,60,14,191,0.3351,0.6408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7273,12.2727,60,14,235,0.2865,0.6883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4354,11.5646,60,13,328,0.2301,0.7448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4615,11.5385,60,11,393,0.2186,0.7569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6878,11.3122,60,10,405,0.2031,0.7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0452,9.9548,60,8,454,0.1843,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2162,8.7838,60,11,510,0.1577,0.8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5676,7.4324,60,11,588,0.1344,0.8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1171,7.8829,60,12,525,0.1593,0.8215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0337,6.9663,60,4,543,0.1375,0.8396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.382,5.618,60,3,647,0.1003,0.8769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2584,6.7416,60,4,720,0.0983,0.8817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3596,7.6404,60,7,673,0.1246,0.8559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.704,8.296,60,9,586,0.1688,0.8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9283,8.0717,60,7,692,0.145,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0314,8.9686,60,16,624,0.1856,0.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2556,8.7444,60,17,545,0.2077,0.7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7226,8.2774,60,11,573,0.2045,0.7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2752,8.7248,60,18,504,0.2396,0.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.604,9.396,60,30,379,0.321,0.6537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6957,12.3043,60,74,149,0.5313,0.4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.038,10.962,60,56,165,0.4755,0.4956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5906,11.4094,60,94,209,0.4933,0.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7226,8.2774,60,10,305,0.2562,0.7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.17,7.83,60,6,289,0.2937,0.6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2946,8.7054,60,12,217,0.369,0.6056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1875,7.8125,60,14,304,0.2668,0.7087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9822,8.0178,60,11,313,0.2882,0.6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8686,9.1314,60,14,188,0.4359,0.5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,7.7778,60,13,272,0.3207,0.6585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4867,9.5133,60,15,271,0.357,0.6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8455,10.1545,60,22,211,0.4673,0.5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3775,6.6225,60,19,256,0.371,0.6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4812,5.5188,60,11,367,0.239,0.7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.702,5.298,60,10,383,0.2126,0.7736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.702,5.298,60,9,402,0.2396,0.7494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4812,5.5188,60,9,517,0.1707,0.8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9339,5.0661,60,12,461,0.2005,0.7862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2857,5.7143,60,15,307,0.272,0.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3846,4.6154,60,9,406,0.1912,0.7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1648,4.8352,60,13,415,0.1865,0.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8462,6.1538,60,13,321,0.2796,0.7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2018,6.7982,60,15,308,0.322,0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6543,6.3457,60,8,434,0.2171,0.7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3107,5.6893,60,4,427,0.2188,0.7622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7484,5.2516,60,9,367,0.2647,0.7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9782,5.0218,60,8,433,0.2332,0.7444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3355,5.4466,60,15,395,0.2719,0.7017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3355,5.6645,60,13,386,0.2763,0.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1176,5.8824,60,12,194,0.3519,0.6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4641,6.5359,60,17,208,0.353,0.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2462,6.7538,60,23,210,0.3776,0.5971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5425,10.4575,60,65,90,0.6245,0.3498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5401,8.243,60,23,129,0.4408,0.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1255,8.658,60,22,126,0.4812,0.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0952,11.9048,60,50,86,0.6606,0.3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2661,13.7339,60,69,89,0.6392,0.3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5579,9.4421,60,31,117,0.4927,0.4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0771,7.9229,60,17,150,0.35,0.6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0064,8.9936,60,17,166,0.3599,0.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.651,11.349,60,32,120,0.5171,0.4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.535,11.465,60,34,99,0.538,0.4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3843,10.6157,60,23,145,0.4851,0.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7749,14.2251,60,54,65,0.6624,0.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3503,14.6497,60,50,53,0.6723,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8641,16.1359,60,89,42,0.7319,0.2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6864,16.3136,60,88,42,0.7431,0.2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.778,15.222,60,100,85,0.722,0.2446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1099,23.8901,60,316,73,0.8479,0.1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8985,24.1015,60,290,75,0.8438,0.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8228,34.1772,60,531,43,0.8727,0.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,6.3479,50,,,52.8142,3.6394,12.5264,50,,,,,1047,,,21,403,1,12,119,1802,134,1788,223,1698,7,618,,,,,,,,,,,,,,,,,,,,,,,,6.6998,5.2605,4.7643,9.4789,7.8412,65.1117,20.2532,49.6951,0.1489,29.0819,-28.933,2.7792,54.6898,-51.9107,17.3697,68.8337,-51.464,1.5881,32.3573,-30.7692,11.4144,0.794,2.4578,0.2978,27.0968,8.8337,,,
2025-03-03,6.6359,50,,,53.8849,3.7379,11.8438,50,,,,,703,,,61,282,1,25,129,1787,121,1796,208,1709,8,725,74.0506,25.9494,60,238,71,0.8459,0.1327,,,,,,,,,,,,,,,,,7.2628,5.2866,4.1008,8.5968,18.6265,61.6601,21.4854,37.5,0.2964,33.7451,-33.4486,2.8656,55.7806,-52.915,16.6008,69.8123,-53.2115,4.002,23.1225,-19.1206,7.4605,0.4447,2.6881,0.2964,37.6482,15.0692,,,
