date,time,group,% 3 qtrs ago,% 2 qtr ago,% 1 qtr ago,% current qtr,change in 3 qtrs
2026-09-04,15:29,PERSISTENT,17.4753,17.5968,17.0867,18.6645,1.1892
2026-09-04,15:29,PFIZER,15.452,15.3555,15.422,15.6915,0.2395
2026-09-04,15:29,PFS,27.7411,27.7528,27.8051,27.9006,0.1595
2026-09-04,15:29,PGHH,11.886,11.9519,12.1276,12.4971,0.6111
2026-09-04,15:29,PGHL,26.65,26.985,27.9265,29.0464,2.3964
2026-09-04,15:29,PICCADIL,24.314,24.3033,24.8635,25.0839,0.7699
2026-09-04,15:29,PINELABS,0,11.4768,11.3568,18.5926,18.5926
2026-09-04,15:29,PLASTIBLEN,33.827,34.0754,34.0785,34.0724,0.2454
2026-09-04,15:29,PLATIND,25.4064,26.3383,25.7216,25.8822,0.4758
2026-09-04,15:29,PLAZACABLE,28.6756,30.1131,30.1408,30.1704,1.4948
2026-09-04,15:29,PNBGILTS,25.2602,25.0224,25.478,25.7147,0.4545
2026-09-04,15:29,PNC,39.7992,40.2831,40.2831,40.2831,0.4839
2026-09-04,15:29,PNCINFRA,10.4332,10.7696,12.2074,12.8126,2.3794
2026-09-04,15:29,PNGJL,10.9848,11.337,11.4513,11.6426,0.6578
2026-09-04,15:29,POCL,51.6751,51.2929,51.0261,52.7201,1.045
2026-09-04,15:29,POLYMED,14.2681,14.3383,16.0749,15.9259,1.6578
2026-09-04,15:29,PONNIERODE,40.2113,40.9073,40.9499,41.0901,0.8788
2026-09-04,15:29,POWERMECH,13.6545,14.5815,14.9251,14.4391,0.7846
2026-09-04,15:29,PPLPHARMA,19.7797,19.7334,19.5524,19.9389,0.1592
2026-09-04,15:29,PRABHA,19.1538,19.1435,18.9227,23.01,3.8562
2026-09-04,15:29,PRAJIND,32.7322,36.0645,36.5977,35.1749,2.4427
2026-09-04,15:29,PRAKASH,50.6856,51.0146,51.1641,51.3248,0.6392
2026-09-04,15:29,PRAXIS,90.2582,91.1394,91.1394,91.1393,0.8811
2026-09-04,15:29,PRECOT,36.8172,36.8249,36.8294,36.8949,0.0777
2026-09-04,15:29,PRICOLLTD,29.269,31.0774,32.2612,34.5647,5.2957
2026-09-04,15:29,PRINCEPIPE,19.3916,19.9105,19.9676,20.6634,1.2718
2026-09-04,15:29,PRIVISCL,24.0281,27.3157,27.1265,27.1418,3.1137
2026-09-04,15:29,PROSTARM,20.88,25.7698,25.5006,25.7622,4.8822
2026-09-04,15:29,PROTEAN,70.4648,70.9223,70.0531,72.7554,2.2906
2026-09-04,15:29,PRSMJOHNSN,14.8738,14.4795,14.644,15.0632,0.1894
2026-09-04,15:29,PRUDMOULI,37.9784,42.3924,42.3924,42.7027,4.7243
2026-09-04,15:29,PSB,1.9575,1.9878,2.097,2.2003,0.2428
2026-09-04,15:29,PURVA,7.2732,7.3006,7.7198,7.7799,0.5067
2026-09-04,15:29,PVP,37.5096,37.6009,38.031,38.4019,0.8923
2026-09-04,15:29,PVRINOX,15.2809,16.7519,18.1384,18.6341,3.3532
2026-09-04,15:29,PVSL,17.6702,18.1778,18.32,18.4896,0.8194
2026-09-04,15:29,PWL,0,2.561,2.6791,3.5984,3.5984
2026-09-04,15:29,QUADFUTURE,23.7242,26.897,28.2815,26.0807,2.3565
2026-09-04,15:29,QUESS,19.0303,21.362,22.2155,22.585,3.5547
2026-09-04,15:29,QUICKHEAL,25.3747,25.5501,26.5273,27.9732,2.5985
2026-09-04,15:29,QUINTEGRA,86.4352,86.4369,86.3906,89.2306,2.7954
2026-09-04,15:29,RACE,53.9049,53.9172,53.9172,54.6204,0.7155
2026-09-04,15:29,RADIANTCMS,40.3211,41.9662,41.8372,41.8796,1.5585
2026-09-04,15:29,RAIN,42.1792,43.772,46.8245,46.3527,4.1735
2026-09-04,15:29,RAINBOW,10.8228,11.4256,11.7703,11.549,0.7262
2026-09-04,15:29,RAJESHEXPO,19.5642,19.2331,20.3998,22.0152,2.451
2026-09-04,15:29,RAJOOENG,33.8389,36.1144,36.4149,37.0926,3.2537
2026-09-04,15:29,RAJRILTD,5.7155,5.7452,5.7465,5.7805,0.065
2026-09-04,15:29,RAJSREESUG,54.8999,54.9362,54.9456,54.9477,0.0478
2026-09-04,15:29,RAJVIR,24.4698,25.0394,25.0394,25.0394,0.5696
2026-09-04,15:29,RALLIS,18.6346,20.6537,21.1669,23.1986,4.564
2026-09-04,15:29,RAMASTEEL,48.4841,54.8772,54.595,62.6382,14.1541
2026-09-04,15:29,RAMCOIND,40.0376,40.7802,40.6836,40.4268,0.3892
2026-09-04,15:29,RANEHOLDIN,44.1346,44.3134,44.2508,44.8144,0.6798
2026-09-04,15:29,RATNAMANI,9.7937,9.7033,9.7006,9.9265,0.1328
2026-09-04,15:29,RATNAVEER,48.0537,47.8574,46.4514,48.9791,0.9254
2026-09-04,15:29,RAYMOND,32.8982,35.6086,36.6958,38.3588,5.4606
2026-09-04,15:29,RAYMONDLSL,25.4094,25.9119,25.6584,26.3376,0.9282
2026-09-04,15:29,RAYMONDREL,34.433,37.0437,36.7587,39.3283,4.8953
2026-09-04,15:29,RBA,22.2504,34.3364,32.2225,41.6301,19.3797
2026-09-04,15:29,RBZJEWEL,24.6877,24.9364,24.9307,24.9693,0.2816
2026-09-04,15:29,RCOM,91.0142,93.9271,93.9272,93.9272,2.913
2026-09-04,15:29,RECLTD,12.6396,13.4775,14.6186,14.5608,1.9212
2026-09-04,15:29,REDINGTON,20.7061,21.1624,20.7251,21.5989,0.8928
2026-09-04,15:29,REGAAL,22.6136,24.5861,25.5176,25.7897,3.1761
2026-09-04,15:29,RELAXO,15.7595,15.7903,15.8929,15.8959,0.1364
2026-09-04,15:29,RELCHEMQ,28.6961,28.7277,28.7327,28.7367,0.0406
2026-09-04,15:29,RELIABLE,28.2326,31.8907,31.7611,31.8745,3.6419
2026-09-04,15:29,RELIANCE,11.8379,11.5494,11.6098,11.8897,0.0518
2026-09-04,15:29,RELINFRA,72.0101,73.5771,73.459,74.5154,2.5053
2026-09-04,15:29,RELTD,22.9137,23.418,23.7385,28.2638,5.3501
2026-09-04,15:29,REMSONSIND,27.8412,29.2434,30.6082,32.9786,5.1374
2026-09-04,15:29,RENUKA,23.7632,23.9513,23.7471,26.0551,2.2919
2026-09-04,15:29,RHL,30.6838,32.7168,30.3383,32.7168,2.033
2026-09-04,15:29,RIIL,51.9063,51.8619,51.8693,52.0773,0.171
2026-09-04,15:29,RISHABH,17.713,17.8338,17.5147,18.6316,0.9186
2026-09-04,15:29,RITCO,34.4783,34.435,34.4774,34.5639,0.0856
2026-09-04,15:29,RKEC,33.0916,33.0852,33.3534,38.1958,5.1042
2026-09-04,15:29,RKFORGE,30.5842,31.077,30.4026,31.0142,0.43
2026-09-04,15:29,RKSWAMY,24.0957,25.1681,26.6738,27.5533,3.4576
2026-09-04,15:29,RML,27.7398,28.1446,28.1679,28.0854,0.3456
2026-09-04,15:29,ROLEXRINGS,8.7363,10.4985,11.4907,13.6083,4.872
2026-09-04,15:29,ROSSARI,10.9486,11.2558,11.46,15.1932,4.2446
2026-09-04,15:29,ROSSELLIND,20.4912,21.0701,21.6474,21.6666,1.1754
2026-09-04,15:29,ROSSTECH,20.4163,20.0706,19.2303,21.877,1.4607
2026-09-04,15:29,ROTO,30.7826,30.5656,31.4369,31.4562,0.6736
2026-09-04,15:29,ROUTE,14.9722,16.4235,18.6424,19.2891,4.3169
2026-09-04,15:29,RPOWER,58.0209,57.7191,58.2382,58.1226,0.1017
2026-09-04,15:29,RPPINFRA,60.7056,60.7944,60.6741,60.7864,0.0808
2026-09-04,15:29,RPSGVENT,29.2848,30.9037,30.9834,31.1156,1.8308
2026-09-04,15:29,RPTECH,16.9533,16.8865,17.7353,19.9996,3.0463
2026-09-04,15:29,RRKABEL,15.9063,15.9293,15.9066,16.0691,0.1628
2026-09-04,15:29,RSSOFTWARE,54.6454,54.6699,55.3742,55.0699,0.4245
2026-09-04,15:29,RSWM,41.217,41.1767,41.2363,41.3739,0.1569
2026-09-04,15:29,RSYSTEMS,35.3527,34.9397,35.5713,37.5802,2.2275
2026-09-04,15:29,RTNINDIA,18.8911,18.8679,19.5003,19.6663,0.7752
2026-09-04,15:29,RUCHIRA,30.3197,30.3686,30.3699,30.3808,0.0611
2026-09-04,15:29,RUPA,21.5505,21.8463,22.3988,23.068,1.5175
2026-09-04,15:29,RUSTOMJEE,2.9161,5.7057,5.7302,6.6615,3.7454
2026-09-04,15:29,RVNL,16.088,15.7924,15.872,18.1429,2.0549
2026-09-04,15:29,SADBHAV,73.9596,74.1276,74.1475,74.2678,0.3082
2026-09-04,15:29,SADBHIN,26.9406,27.178,27.5775,27.5775,0.6369
2026-09-04,15:29,SAFARI,13.0358,12.7227,12.8499,13.4307,0.3949
2026-09-04,15:29,SAGARDEEP,25.7578,26.4433,27.3129,27.3129,1.5551
2026-09-04,15:29,SAGCEM,30.5612,30.632,30.6186,30.772,0.2108
2026-09-04,15:29,SAGILITY,12.1526,17.4399,16.74,17.6434,5.4908
2026-09-04,15:29,SAKAR,22.4091,22.7333,22.8728,23.9772,1.5681
2026-09-04,15:29,SAKSOFT,29.8026,29.8572,29.8019,29.925,0.1224
2026-09-04,15:29,SALASAR,48.4101,48.4446,47.7931,49.5996,1.1895
2026-09-04,15:29,SAMBHV,38.5277,39.5084,39.2075,39.1499,0.6222
2026-09-04,15:29,SAMHI,37.3207,37.4635,38.8703,37.5845,0.2638
2026-09-04,15:29,SAMPANN,30.5059,30.431,30.5059,35.1361,4.6302
2026-09-04,15:29,SANGAMIND,26.3712,26.8666,26.7632,26.6537,0.2825
2026-09-04,15:29,SANOFI,11.536,12.5326,12.6262,13.8442,2.3082
2026-09-04,15:29,SANSERA,12.3515,13.3078,14.9658,17.6059,5.2544
2026-09-04,15:29,SAPPHIRE,4.522,7.1635,7.4531,6.7598,2.2378
2026-09-04,15:29,SAREGAMA,17.9027,19.8954,19.3959,18.5913,0.6886
2026-09-04,15:29,SARVESHWAR,58.6399,58.7991,58.6798,58.8809,0.241
2026-09-04,15:29,SATIA,46.2494,46.3712,46.3262,46.5256,0.2762
2026-09-04,15:29,SBCL,42.3473,43.2468,43.6398,48.5618,6.2145
2026-09-04,15:29,SBICARD,3.5536,3.4203,3.4154,4.0272,0.4736
2026-09-04,15:29,SCHAEFFLER,5.073,5.1254,5.1078,5.1189,0.0459
2026-09-04,15:29,SCHAND,44.5768,46.4151,46.2492,46.9618,2.385
2026-09-04,15:29,SCILAL,28.8756,28.8706,28.9655,29.0092,0.1336
2026-09-04,15:29,SCODATUBES,17.5949,18.1361,18.0531,21.6137,4.0188
2026-09-04,15:29,SDBL,59.892,59.6634,59.364,60.3868,0.4948
2026-09-04,15:29,SECURKLOUD,56.4346,56.4346,56.4346,56.6047,0.1701
2026-09-04,15:29,SEJALLTD,24.3152,29.446,25.4129,25.3103,0.9951
2026-09-04,15:29,SELMC,12.6531,13.3286,13.7267,14.1094,1.4563
2026-09-04,15:29,SEPC,57.5096,58.3165,66.4655,73.3828,15.8732
2026-09-04,15:29,SERVOTECH,39.5613,40.6598,41.2512,41.3403,1.779
2026-09-04,15:29,SESHAPAPER,28.0116,27.915,27.8942,28.0972,0.0856
2026-09-04,15:29,SETL,23.8723,24.3285,24.8427,24.6497,0.7774
2026-09-04,15:29,SETUINFRA,67.2755,72.5817,71.5005,71.5005,4.225
2026-09-04,15:29,SFL,9.1402,9.7461,9.6043,11.9112,2.771
2026-09-04,15:29,SHAKTIPUMP,37.1831,37.8074,39.6331,41.9682,4.7851
2026-09-04,15:29,SHALBY,20.8415,21.0108,21.0652,20.9125,0.071
2026-09-04,15:29,SHANTIGEAR,25.4727,25.6091,25.6249,25.6388,0.1661
2026-09-04,15:29,SHANTIGOLD,18.4336,20.6112,20.8048,21.6144,3.1808
2026-09-04,15:29,SHARDACROP,10.6537,11.0222,10.8803,12.882,2.2283
2026-09-04,15:29,SHILPAMED,36.8912,40.2709,39.9372,40.1624,3.2712
2026-09-04,15:29,SHIVALIK,43.5844,43.648,44.4669,44.2829,0.6985
2026-09-04,15:29,SHK,32.0834,32.3283,32.4943,33.1691,1.0857
2026-09-04,15:29,SHOPERSTOP,5.9044,6.0131,6.4374,6.3237,0.4193
2026-09-04,15:29,SHREECEM,2.2564,2.323,2.2704,2.3627,0.1063
2026-09-04,15:29,SHREEJISPG,7.4769,8.303,8.6442,8.4577,0.9808
2026-09-04,15:29,SHREEPUSHK,29.1707,29.6697,29.9193,30.13,0.9593
2026-09-04,15:29,SHRENIK,3.7602,74.6155,74.6155,75.475,71.7148
2026-09-04,15:29,SHRINGARMS,12.6072,20.1425,17.891,19.5382,6.931
2026-09-04,15:29,SICALLOG,10.0448,10.0448,23.2771,23.2471,13.2023
2026-09-04,15:29,SIGACHI,56.4025,56.9603,61.9939,62.0419,5.6394
2026-09-04,15:29,SIGIND,21.5027,21.5027,26.7017,26.5937,5.091
2026-09-04,15:29,SIGNATURE,12.9192,13.7244,14.081,14.1244,1.2052
2026-09-04,15:29,SIGNPOST,30.0019,29.97,37.3211,37.1783,7.1764
2026-09-04,15:29,SILGO,44.6245,46.9179,59.5474,58.9685,14.344
2026-09-04,15:29,SIYSIL,26.6065,26.552,26.9916,27.2581,0.6516
2026-09-04,15:29,SJVN,11.2782,11.4678,11.647,11.62,0.3418
2026-09-04,15:29,SKIL,39.8362,40.3634,40.3639,40.5181,0.6819
2026-09-04,15:29,SKIPPER,26.4746,26.3457,25.7685,27.4653,0.9907
2026-09-04,15:29,SKMEGGPROD,37.7725,35.7966,40.1501,39.5873,1.8148
2026-09-04,15:29,SMARTWORKS,16.1602,16.8297,16.7566,16.7776,0.6174
2026-09-04,15:29,SMCGLOBAL,29.6983,29.9109,30.545,30.8178,1.1195
2026-09-04,15:29,SNOWMAN,44.8866,45.3512,45.4131,45.5132,0.6266
2026-09-04,15:29,SOBHA,14.3918,14.6665,15.0604,14.9828,0.591
2026-09-04,15:29,SOLARA,39.0646,39.6932,39.9951,41.132,2.0674
2026-09-04,15:29,SOLARINDS,6.8442,7.2011,7.3432,7.0883,0.2441
2026-09-04,15:29,SOLARWORLD,19.0166,21.645,21.5817,24.207,5.1904
2026-09-04,15:29,SOLEX,32.7455,32.6251,32.9077,33.263,0.5175
2026-09-04,15:29,SOMANYCERA,20.2375,20.4767,21.2416,23.4286,3.1911
2026-09-04,15:29,SONATSOFTW,36.32,36.3909,37.2013,37.6466,1.3266
2026-09-04,15:29,SOUTHWEST,31.0237,31.0588,30.3722,34.3721,3.3484
2026-09-04,15:29,SPAL,15.3377,16.0651,18.6833,19.0905,3.7528
2026-09-04,15:29,SPANDANA,25.4736,25.7096,26.1638,26.8606,1.387
2026-09-04,15:29,SPCENET,82.5168,82.7781,82.8314,82.8311,0.3143
2026-09-04,15:29,SPECIALITY,47.7346,47.5548,48.7884,48.652,0.9174
2026-09-04,15:29,SPECTRUM,17.7481,17.4153,17.1359,18.4253,0.6772
2026-09-04,15:29,SPENCERS,31.6385,32.4969,32.4518,32.5046,0.8661
2026-09-04,15:29,SPIC,44.9568,45.9994,41.02,46.138,1.1812
2026-09-04,15:29,SPLIL,23.4434,24.6638,24.6964,24.6964,1.253
2026-09-04,15:29,SRD,25.9834,26.2504,26.3568,26.3568,0.3734
2026-09-04,15:29,SRGHFL,40.8222,40.8755,40.9469,40.9634,0.1412
2026-09-04,15:29,SRM,25.9312,26.0971,25.86,27.0666,1.1354
2026-09-04,15:29,SRPL,91.4404,89.5161,89.3708,91.4871,0.0467
2026-09-04,15:29,SSDL,24.8787,24.9881,24.9989,25.0133,0.1346
2026-09-04,15:29,SSWL,24.0051,24.2601,24.0173,25.5826,1.5775
2026-09-04,15:29,STALLION,31.2251,34.0103,46.3767,49.8525,18.6274
2026-09-04,15:29,STANLEY,17.4274,18.7773,23.8953,31.8899,14.4625
2026-09-04,15:29,STARCEMENT,35.0207,35.364,36.909,37.1691,2.1484
2026-09-04,15:29,STEELXIND,46.0756,46.0622,46.0699,47.4382,1.3626
2026-09-04,15:29,STERTOOLS,29.2639,29.0865,29.0722,29.4763,0.2124
2026-09-04,15:29,STLNETWORK,43.1688,46.6191,48.0041,50.4972,7.3284
2026-09-04,15:29,STOVEKRAFT,35.3524,34.9802,35.4213,35.8965,0.5441
2026-09-04,15:29,STYLEBAAZA,40.8063,43.1999,45.9661,47.5584,6.7521
2026-09-04,15:29,SUBEXLTD,99.2099,99.0578,98.8856,99.401,0.1911
2026-09-04,15:29,SUBROS,18.4501,18.271,18.8644,19.323,0.8729
2026-09-04,15:29,SULA,49.451,54.9451,55.7607,57.1981,7.7471
2026-09-04,15:29,SUNCLAY,17.0733,18.4528,19.2102,19.1246,2.0513
2026-09-04,15:29,SUNDRMFAST,18.5574,18.5617,18.7883,18.7403,0.1829
2026-09-04,15:29,SUNDROP,45.2245,45.3557,46.7607,46.5623,1.3378
2026-09-04,15:29,SUNPHARMA,8.3508,8.1962,8.099,8.4352,0.0844
2026-09-04,15:29,SUNTECK,10.9243,11.005,10.6392,13.4265,2.5022
2026-09-04,15:29,SUPRAJIT,30.5541,30.6032,30.4379,30.6191,0.065
2026-09-04,15:29,SUPREMEIND,14.0034,14.2161,14.3051,14.4789,0.4755
2026-09-04,15:29,SURAJEST,27.7778,27.601,26.8608,27.8451,0.0673
2026-09-04,15:29,SURYAROSNI,30.3947,29.7812,29.6788,30.7424,0.3477
2026-09-04,15:29,SURYODAY,49.2169,49.4231,49.5027,49.6344,0.4175
2026-09-04,15:29,SUTLEJTEX,33.7595,33.7494,34.1106,34.2233,0.4638
2026-09-04,15:29,SUVIDHAA,56.4113,56.4778,58.5119,58.5119,2.1006
2026-09-04,15:29,SVPGLOB,46.9808,47.1254,47.1373,47.0357,0.0549
2026-09-04,15:29,SWANDEF,4.663,4.6993,7.4376,7.4916,2.8286
2026-09-04,15:29,SWARAJENG,33.7694,34.4704,35.4651,36.1865,2.4171
2026-09-04,15:29,SWSOLAR,43.9944,44.0988,44.1138,44.4077,0.4133
2026-09-04,15:29,SYMPHONY,9.3816,10.0346,12.1116,13.2072,3.8256
2026-09-04,15:29,SYNCOMF,48.7496,48.8913,48.9577,48.8321,0.0825
2026-09-04,15:29,SYNGENE,6.3839,6.5175,6.976,7.5749,1.191
2026-09-04,15:29,SYRMA,33.1838,34.5093,34.126,33.7579,0.5741
2026-09-04,15:29,SYSTMTXC,24.0635,24.3965,25.2316,25.4039,1.3404
2026-09-04,15:29,TAJGVK,20.9007,21.7261,22.3625,23.1206,2.2199
2026-09-04,15:29,TAKE,94.6585,99.2832,99.5666,99.6415,4.983
2026-09-04,15:29,TANLA,43.691,44.8342,45.5902,45.4613,1.7703
2026-09-04,15:29,TARAPUR,75.7501,75.9237,78.0483,75.9752,0.2251
2026-09-04,15:29,TARC,26.774,27.0509,27.2584,27.1498,0.3758
2026-09-04,15:29,TARIL,18.4315,24.3909,25.498,26.264,7.8325
2026-09-04,15:29,TARMAT,67.2486,67.9984,69.1521,69.1521,1.9035
2026-09-04,15:29,TARSONS,23.3654,26.8088,28.2187,29.0209,5.6555
2026-09-04,15:29,TASTYBITE,20.1416,20.0731,20.0812,20.5673,0.4257
2026-09-04,15:29,TATACHEM,25.3325,26.5922,26.5117,28.0737,2.7412
2026-09-04,15:29,TATAELXSI,32.9746,32.1797,34.236,34.2563,1.2817
2026-09-04,15:29,TATAINVEST,21.692,22.6952,22.601,22.5509,0.8589
2026-09-04,15:29,TATVA,20.7261,20.484,21.1744,20.9388,0.2127
2026-09-04,15:29,TCI,13.7555,13.6298,13.655,13.8918,0.1363
2026-09-04,15:29,TCIEXP,18.7585,18.7887,18.7767,19.3082,0.5497
2026-09-04,15:29,TCS,5.1808,4.9595,5.1289,5.6664,0.4856
2026-09-04,15:29,TEAMLEASE,11.4615,12.6718,12.4941,14.1097,2.6482
2026-09-04,15:29,TECHNOE,9.9852,11.4012,11.6287,13.3093,3.3241
2026-09-04,15:29,TECILCHEM,43.8368,43.96,44.5671,46.2005,2.3637
2026-09-04,15:29,TEJASNET,35.2438,35.8348,36.9818,36.7581,1.5143
2026-09-04,15:29,TERASOFT,49.223,51.6385,51.7013,51.7849,2.5619
2026-09-04,15:29,TEXRAIL,37.3124,37.2904,37.5959,40.4772,3.1648
2026-09-04,15:29,TFL,43.3743,44.5472,43.8197,45.4015,2.0272
2026-09-04,15:29,THELEELA,4.5111,4.4986,4.9603,4.7034,0.1923
2026-09-04,15:29,THEMISMED,32.3776,32.43,32.3757,32.4743,0.0967
2026-09-04,15:29,THERMAX,10.4953,10.6945,11.1615,11.2186,0.7233
2026-09-04,15:29,THOMASCOTT,44.9498,45.3646,45.1708,45.1793,0.2295
2026-09-04,15:29,THYROCARE,10.3764,13.4939,12.5857,12.5889,2.2125
2026-09-04,15:29,TI,39.1713,44.6424,42.7672,42.4391,3.2678
2026-09-04,15:29,TICL,14.7181,15.1277,15.8062,16.8453,2.1272
2026-09-04,15:29,TIJARIA,60.1313,60.9011,63.1924,63.861,3.7297
2026-09-04,15:29,TIL,30.2929,30.5276,34.1598,31.5862,1.2933
2026-09-04,15:29,TIMETECHNO,25.1106,24.1147,24.1711,26.3176,1.207
2026-09-04,15:29,TINNARUBR,22.5179,22.7836,23.136,24.7649,2.247
2026-09-04,15:29,TMPV,22.6402,23.8432,22.7491,22.7986,0.1584
2026-09-04,15:29,TNPL,43.9492,44.0082,44.8487,45.8005,1.8513
2026-09-04,15:29,TNTELE,17.3285,17.7486,17.7659,17.7659,0.4374
2026-09-04,15:29,TOLINS,29.3044,28.8224,29.2013,29.8218,0.5174
2026-09-04,15:29,TRANSRAILL,19.3126,19.5479,18.5722,19.8776,0.565
2026-09-04,15:29,TRF,62.2633,62.2628,62.2789,62.4795,0.2162
2026-09-04,15:29,TRITURBINE,6.6549,7.1603,6.8135,7.5761,0.9212
2026-09-04,15:29,TRU,62.8334,62.8138,62.8138,63.0341,0.2007
2026-09-04,15:29,TRUALT,18.1579,19.6597,17.7942,19.2776,1.1197
2026-09-04,15:29,TTKPRESTIG,6.4118,6.1947,6.7361,6.5207,0.1089
2026-09-04,15:29,TTML,22.6972,22.8642,22.862,22.9378,0.2406
2026-09-04,15:29,TVSSCS,36.751,37.6089,37.91,38.0862,1.3352
2026-09-04,15:29,TVTODAY,28.3738,28.4848,32.1271,32.6061,4.2323
2026-09-04,15:29,UBL,4.2972,4.2852,4.2197,4.5895,0.2923
2026-09-04,15:29,UCOBANK,4.3935,4.4945,4.5702,4.6855,0.292
2026-09-04,15:29,UDS,24.3887,24.5364,23.9197,27.9961,3.6074
2026-09-04,15:29,UEL,10.0159,25.0325,25.0325,25.0325,15.0166
2026-09-04,15:29,UFO,51.7909,51.6309,51.613,57.381,5.5901
2026-09-04,15:29,UGARSUGAR,51.4842,51.7789,53.9735,54.0813,2.5971
2026-09-04,15:29,UGROCAP,34.6321,39.1106,40.3835,40.9634,6.3313
2026-09-04,15:29,UMAEXPORTS,27.4877,27.4877,27.3682,29.0981,1.6104
2026-09-04,15:29,UMESLTD,57.498,57.6794,57.6794,57.6794,0.1814
2026-09-04,15:29,UNICHEMLAB,16.948,16.959,17.078,17.3784,0.4304
2026-09-04,15:29,UNIECOM,42.2632,42.93,44.4375,46.9229,4.6597
2026-09-04,15:29,UNIMECH,10.5667,10.446,10.9339,11.2764,0.7097
2026-09-04,15:29,UNITECH,92.9529,93.0802,93.1217,93.4111,0.4582
2026-09-04,15:29,UNITEDPOLY,40.2336,39.9676,40.2887,40.2917,0.0581
2026-09-04,15:29,UNITEDTEA,39.5999,39.5999,39.5287,39.8773,0.2774
2026-09-04,15:29,UNIVCABLES,30.6326,24.7205,31.6368,32.4492,1.8166
2026-09-04,15:29,UNOMINDA,5.5864,5.6003,5.6283,5.8047,0.2183
2026-09-04,15:29,URBANCO,6.0794,8.3792,14.4658,14.2483,8.1689
2026-09-04,15:29,URJA,80.9133,81.4666,81.541,82.6082,1.6949
2026-09-04,15:29,UTIAMC,9.932,10.0372,10.1204,10.8034,0.8714
2026-09-04,15:29,UTKARSHBNK,22.3067,32.769,33.2784,32.8838,10.5771
2026-09-04,15:29,UYFINCORP,27.8185,27.864,28.4883,28.4896,0.6711
2026-09-04,15:29,VAIBHAVGBL,22.8766,23.1338,23.8766,23.7742,0.8976
2026-09-04,15:29,VAKRANGEE,54.4252,54.7754,55.1319,55.3166,0.8914
2026-09-04,15:29,VALIANTORG,61.1775,61.1821,61.1256,61.2228,0.0453
2026-09-04,15:29,VARROC,7.9612,8.2397,9.2013,9.5321,1.5709
2026-09-04,15:29,VASCONEQ,66.2386,67.8669,68.107,68.2833,2.0447
2026-09-04,15:29,VCL,83.5279,90.1154,88.3065,88.3637,4.8358
2026-09-04,15:29,VEDL,16.0278,15.9015,15.9947,18.4063,2.3785
2026-09-04,15:29,VEEDOL,32.4905,32.6917,32.805,32.8505,0.36
2026-09-04,15:29,VENTIVE,4.1151,4.2341,4.4337,4.5979,0.4828
2026-09-04,15:29,VERANDA,61.6312,62.2597,63.2647,62.8531,1.2219
2026-09-04,15:29,VERTOZ,33.2027,32.823,33.0329,33.5372,0.3345
2026-09-04,15:29,VGUARD,11.3163,11.2142,11.2622,11.4724,0.1561
2026-09-04,15:29,VHLTD,15.5375,15.7434,15.8494,15.8494,0.3119
2026-09-04,15:29,VIJAYA,3.7871,3.7064,4.176,4.2252,0.4381
2026-09-04,15:29,VIJIFIN,45.2631,45.9574,51.0431,59.486,14.2229
2026-09-04,15:29,VIKASECO,89.2987,89.2987,89.3475,89.3476,0.0489
2026-09-04,15:29,VIKASLIFE,85.4194,85.5012,85.5181,85.5436,0.1242
2026-09-04,15:29,VIKRAMSOLR,27.9977,29.8605,28.6493,28.9903,0.9926
2026-09-04,15:29,VIKRAN,27.874,33.7251,35.7897,36.716,8.842
2026-09-04,15:29,VIMTALABS,57.9267,58.4541,58.1787,58.612,0.6853
2026-09-04,15:29,VINATIORGA,11.3721,11.104,11.1171,11.9515,0.5794
2026-09-04,15:29,VINDHYATEL,35.4008,45.9572,46.1307,46.0191,10.6183
2026-09-04,15:29,VINEETLAB,84.1065,87.5356,93.6578,93.5193,9.4128
2026-09-04,15:29,VIPCLOTHNG,51.7829,51.8203,52.1224,52.2583,0.4754
2026-09-04,15:29,VIPIND,25.9016,32.1296,32.3631,34.4663,8.5647
2026-09-04,15:29,VISHWARAJ,67.1876,67.1755,68.9198,69.6645,2.4769
2026-09-04,15:29,VIVIMEDLAB,81.0593,81.0593,81.0593,81.2508,0.1915
2026-09-04,15:29,VLEGOV,68.2026,68.9283,69.0337,69.3338,1.1312
2026-09-04,15:29,VMART,6.2146,6.3482,6.9835,8.4499,2.2353
2026-09-04,15:29,VMSTMT,26.1197,26.6885,27.9382,27.937,1.8173
2026-09-04,15:29,VOLTAS,12.7634,12.5163,11.9892,12.8573,0.0939
2026-09-04,15:29,VPRPL,35.6632,40.5371,50.8002,57.6402,21.977
2026-09-04,15:29,VRLLOG,11.4943,12.5162,11.7303,12.1543,0.66
2026-09-04,15:29,VSSL,19.6954,20.0618,20.095,20.1649,0.4695
2026-09-04,15:29,VSTTILLERS,20.6215,21.5755,22.3336,22.6466,2.0251
2026-09-04,15:29,VTL,13.1534,13.0078,12.7152,13.6804,0.527
2026-09-04,15:29,WAKEFIT,0,3.5183,4.0181,5.9833,5.9833
2026-09-04,15:29,WCIL,21.0405,22.1439,22.234,22.2134,1.1729
2026-09-04,15:29,WEWORK,3.5716,3.3856,4.6017,6.1664,2.5948
2026-09-04,15:29,WHEELS,29.3018,30.0551,29.8727,32.2825,2.9807
2026-09-04,15:29,WHIRLPOOL,9.0784,12.4569,12.5844,13.2457,4.1673
