date,time,group,% change
2026-09-04,15:29,HARIOMPIPE,3.6802
2026-09-04,15:29,HARSHA,6.7552
2026-09-04,15:29,HATSUN,20.6441
2026-09-04,15:29,HAWKINCOOK,0.7974
2026-09-04,15:29,HBLENGINE,3.1352
2026-09-04,15:29,HCC,13.0349
2026-09-04,15:29,HCG,-1.7056
2026-09-04,15:29,HDBFS,-0.1755
2026-09-04,15:29,HDFCLIFE,0.6262
2026-09-04,15:29,HEALTHX,3.0189
2026-09-04,15:29,HEG,4.289
2026-09-04,15:29,HEIDELBERG,-0.0312
2026-09-04,15:29,HERANBA,4.572
2026-09-04,15:29,HERITGFOOD,5.1423
2026-09-04,15:29,HESTERBIO,-0.5046
2026-09-04,15:29,HEXAGON,6.2925
2026-09-04,15:29,HEXATRADEX,0.2161
2026-09-04,15:29,HFCL,5.4396
2026-09-04,15:29,HIKAL,4.4594
2026-09-04,15:29,HIMATSEIDE,1.4326
2026-09-04,15:29,HINDOILEXP,19.4396
2026-09-04,15:29,HINDZINC,5.9031
2026-09-04,15:29,HITECHCORP,2.0748
2026-09-04,15:29,HITECHGEAR,4.1981
2026-09-04,15:29,HLEGLAS,6.0553
2026-09-04,15:29,HMT,10.9987
2026-09-04,15:29,HNDFDS,1.0847
2026-09-04,15:29,HOMEFIRST,2.5595
2026-09-04,15:29,HTMEDIA,1.3582
2026-09-04,15:29,HUBTOWN,3.4716
2026-09-04,15:29,HYUNDAI,0.6849
2026-09-04,15:29,ICEMAKE,2.2354
2026-09-04,15:29,ICICIBANK,0.5582
2026-09-04,15:29,ICIL,15.7191
2026-09-04,15:29,IDBI,10.2823
2026-09-04,15:29,IDFCFIRSTB,1.9518
2026-09-04,15:29,IFCI,28.4429
2026-09-04,15:29,IGL,4.6622
2026-09-04,15:29,IGPL,20.0085
2026-09-04,15:29,IIFL,3.3489
2026-09-04,15:29,IIFLCAPS,1.9878
2026-09-04,15:29,IKIO,5.2543
2026-09-04,15:29,IMAGICAA,17.6796
2026-09-04,15:29,IMPAL,2.9083
2026-09-04,15:29,INDGN,7.0761
2026-09-04,15:29,INDHOTEL,0
