date,time,group,sector,market cap,1 week %,vol > yr avg
2026-09-07,15:29,SALSTEEL,metals & mining,smallcap,0.5285,3.0074
2026-09-07,15:29,SBCL,metals & mining,midcap,-2.5867,0.9157
2026-09-07,15:29,SEAMECLTD,miscellaneous,smallcap,-0.7638,0.7411
2026-09-07,15:29,SETL,industrials,midcap,-4.9884,2.2853
2026-09-07,15:29,SHILPAMED,healthcare,midcap,-2.5567,1.227
2026-09-07,15:29,SHREEJISPG,transportation,midcap,2.8891,1.3061
2026-09-07,15:29,SIGMAADV,aerospace & defence,midcap,-2.9184,0.5728
2026-09-07,15:29,SMLMAH,auto,midcap,1.5083,2.3777
2026-09-07,15:29,SOTL,energy,midcap,-4.7249,7.7325
2026-09-07,15:29,SPORTKING,textiles,smallcap,-3.2152,1.0869
2026-09-07,15:29,SSWL,auto,midcap,2.6116,4.3393
2026-09-07,15:29,SWANDEF,transportation,midcap,-0.9602,0.1808
2026-09-07,15:29,SYRMA,consumer discretionary,largecap,12.1801,8.17
2026-09-07,15:29,TBZ,consumer discretionary,smallcap,9.9927,0.2565
2026-09-07,15:29,TEJASNET,telecom,midcap,-3.3461,0.6358
2026-09-07,15:29,TFCILTD,financials,midcap,-1.6474,0.5077
2026-09-07,15:29,THEMISMED,healthcare,smallcap,10.5049,17.7864
2026-09-07,15:29,UEL,power & utilities,smallcap,-5,2.6841
2026-09-07,15:29,UFLEX,industrials,smallcap,1.0509,0.8052
2026-09-07,15:29,UNIMECH,aerospace & defence,midcap,-0.4658,1.4951
2026-09-07,15:29,UNIPARTS,industrials,smallcap,3.2092,0.8008
2026-09-07,15:29,UNITEDPOLY,textiles,smallcap,2.9285,1.3701
2026-09-07,15:29,VALIANTLAB,healthcare,smallcap,2.5762,2.1975
2026-09-07,15:29,VENUSPIPES,metals & mining,smallcap,10.6928,7.3841
2026-09-07,15:29,VINDHYATEL,realty,smallcap,1.182,4.1102
2026-09-07,15:29,WELCORP,industrials,largecap,0.2818,1.5879
2026-09-07,15:29,WHEELS,auto,smallcap,1.7682,2.6302
2026-09-07,15:29,WOCKPHARMA,healthcare,largecap,5.7117,3.4568
2026-09-07,15:29,ZIMLAB,healthcare,smallcap,2.9163,0.8395
2026-09-08,15:29,ACMESOLAR,realty,largecap,-1.2919,0.7718
2026-09-08,15:29,AEROENTER,metals & mining,smallcap,7.644,2.8844
2026-09-08,15:29,ANTELOPUS,energy,smallcap,14.8357,19.7463
2026-09-08,15:29,ASIANENE,energy,smallcap,6.9765,5.4686
2026-09-08,15:29,ATHERENERG,auto,largecap,-0.3788,0.6082
2026-09-08,15:29,AVADHSUGAR,fmcg,smallcap,3.3045,0.5345
2026-09-08,15:29,AVALON,consumer discretionary,midcap,4.2657,0.9359
2026-09-08,15:29,AYMSYNTEX,textiles,smallcap,3.0254,3.0562
2026-09-08,15:29,BAFNAPH,healthcare,smallcap,4.0223,0.4871
2026-09-08,15:29,BHAGERIA,chemicals,smallcap,10.2248,1.2514
2026-09-08,15:29,BIRLACABLE,industrials,smallcap,-9.7331,0.6454
2026-09-08,15:29,BODALCHEM,chemicals,smallcap,18.2689,9.7739
2026-09-08,15:29,CENTUM,aerospace & defence,midcap,13.8056,1.4458
2026-09-08,15:29,COMSYN,industrials,smallcap,0.1825,4.8344
2026-09-08,15:29,CONFIPET,miscellaneous,smallcap,0.0121,1.4943
2026-09-08,15:29,CYIENTDLM,aerospace & defence,midcap,13.9215,4.8413
2026-09-08,15:29,DEEPINDS,energy,midcap,4.1007,2.5118
2026-09-08,15:29,DIFFNKG,industrials,smallcap,-6.8225,1.288
2026-09-08,15:29,DIVGIITTS,auto,smallcap,-3.7627,1.094
2026-09-08,15:29,EBGNG,services,midcap,10.6279,3.6555
2026-09-08,15:29,FCL,chemicals,midcap,13.4537,4.1221
2026-09-08,15:29,FILATEX,textiles,smallcap,-1.6469,0.3659
2026-09-08,15:29,GAYAPROJ,realty,smallcap,6.8934,7.1832
2026-09-08,15:29,GCSL,financials,smallcap,0.5209,1.7e+308
2026-09-08,15:29,GHCLTEXTIL,textiles,smallcap,-3.4816,0.9335
2026-09-08,15:29,GLOBAL,services,smallcap,5.1225,3.3464
2026-09-08,15:29,GRWRHITECH,industrials,midcap,-1.5664,0.2602
2026-09-08,15:29,GUJTHEM,healthcare,smallcap,10.186,7.8547
2026-09-08,15:29,HAPPYFORGE,industrials,largecap,-0.3663,0.5999
2026-09-08,15:29,IFCI,financials,largecap,-8.6506,5.9335
2026-09-08,15:29,IKIO,consumer discretionary,smallcap,3.4803,3.3195
2026-09-08,15:29,INDORAMA,textiles,smallcap,2.7686,3.006
2026-09-08,15:29,INDSWFTLAB,healthcare,smallcap,9.0883,2.5442
2026-09-08,15:29,INOXINDIA,industrials,largecap,-1.4192,0.9503
2026-09-08,15:29,IOLCP,healthcare,midcap,5.5164,1.1769
2026-09-08,15:29,IRISDOREME,consumer discretionary,smallcap,-3.0827,0.5984
2026-09-08,15:29,JGCHEM,chemicals,smallcap,2.1817,2.4794
2026-09-08,15:29,JINDWORLD,textiles,midcap,-3.4429,9.6052
2026-09-08,15:29,JTLIND,metals & mining,smallcap,-2.3126,0.9165
2026-09-08,15:29,KABRAEXTRU,industrials,smallcap,13.3471,4.9868
2026-09-08,15:29,KAPSTON,miscellaneous,smallcap,-1.7807,0.5509
2026-09-08,15:29,KENNAMET,industrials,midcap,-0.7273,1.1054
2026-09-08,15:29,KOPRAN,healthcare,smallcap,2.9973,1.9534
2026-09-08,15:29,LAURUSLABS,healthcare,largecap,5.8098,0.9989
2026-09-08,15:29,LOKESHMACH,industrials,smallcap,-0.3017,0.9564
2026-09-08,15:29,MACPOWER,industrials,smallcap,-1.6169,0.7971
2026-09-08,15:29,MAHASTEEL,metals & mining,smallcap,0.694,0.1425
2026-09-08,15:29,MANAKSTEEL,metals & mining,smallcap,-2.7679,0.7094
2026-09-08,15:29,MANALIPETC,energy,smallcap,3.8266,6.1241
2026-09-08,15:29,MANINDS,metals & mining,midcap,4.2039,0.8655
2026-09-08,15:29,MANORAMA,fmcg,midcap,6.9981,2.9674
2026-09-08,15:29,MARINE,industrials,midcap,-3.633,0.791
2026-09-08,15:29,MARKSANS,healthcare,midcap,2.8003,2.6269
2026-09-08,15:29,MMP,metals & mining,smallcap,18.3966,11.4457
2026-09-08,15:29,MODISONLTD,industrials,smallcap,6.256,2.083
2026-09-08,15:29,MOREPENLAB,healthcare,midcap,3.0069,2.1643
2026-09-08,15:29,NGLFINE,healthcare,smallcap,-3.2984,0.9809
2026-09-08,15:29,NOVARTIND,healthcare,smallcap,10.6455,16.9525
2026-09-08,15:29,NPST,i.t,smallcap,-0.1338,0.6029
2026-09-08,15:29,NRL,services,smallcap,2.7892,1.4438
2026-09-08,15:29,OAL,chemicals,smallcap,2.1254,2.5147
2026-09-08,15:29,OMAXE,realty,smallcap,-6.4526,0.54
2026-09-08,15:29,PAISALO,financials,midcap,4.8853,1.0092
2026-09-08,15:29,PARACABLES,industrials,smallcap,5.4038,2.7202
2026-09-08,15:29,PRECWIRE,metals & mining,midcap,1.5651,1.1055
2026-09-08,15:29,PREMIERPOL,plastic products,smallcap,-5.0336,0.6793
2026-09-08,15:29,PVP,realty,smallcap,-5.6962,1.5351
2026-09-08,15:29,QUESS,miscellaneous,midcap,-4.8626,1.2268
2026-09-08,15:29,RATNAVEER,metals & mining,smallcap,-2.2806,0.8135
2026-09-08,15:29,RAYMOND,transportation,midcap,15.7859,20.4112
2026-09-08,15:29,RISHABH,industrials,smallcap,9.459,1.3978
2026-09-08,15:29,RML,auto,smallcap,7.2614,3.9426
2026-09-08,15:29,RPEL,building materials,midcap,-6.3413,1.0185
2026-09-08,15:29,RRKABEL,industrials,largecap,-0.2282,1.5032
2026-09-08,15:29,SAILIFE,healthcare,largecap,3.9639,2.5222
2026-09-08,15:29,SAKAR,healthcare,smallcap,14.1976,5.067
2026-09-08,15:29,SALSTEEL,metals & mining,smallcap,-2.1384,2.4707
2026-09-08,15:29,SBCL,metals & mining,midcap,-1.4183,1.0291
2026-09-08,15:29,SEAMECLTD,miscellaneous,smallcap,-0.6133,0.8709
2026-09-08,15:29,SETL,industrials,midcap,-1.0882,1.6195
2026-09-08,15:29,SHILPAMED,healthcare,midcap,-0.4408,0.8033
2026-09-08,15:29,SHREEJISPG,transportation,midcap,2.6538,0.5781
2026-09-08,15:29,SIGMAADV,aerospace & defence,midcap,1.9347,0.6179
2026-09-08,15:29,SMLMAH,auto,midcap,0.2382,0.4378
2026-09-08,15:29,SOTL,energy,smallcap,-8.0189,1.6531
2026-09-08,15:29,SSWL,auto,midcap,3.109,1.2785
2026-09-08,15:29,SWANDEF,transportation,midcap,-1.4364,0.0834
2026-09-08,15:29,SYNCOMF,healthcare,smallcap,1.895,4.3501
2026-09-08,15:29,SYRMA,consumer discretionary,largecap,12.482,1.7585
2026-09-08,15:29,TBZ,consumer discretionary,smallcap,15.483,0.152
2026-09-08,15:29,TEJASNET,telecom,midcap,-3.9241,0.4711
2026-09-08,15:29,THEMISMED,healthcare,smallcap,9.7575,1.2559
2026-09-08,15:29,UEL,power & utilities,smallcap,-9.7475,0.2625
2026-09-08,15:29,UFLEX,industrials,smallcap,1.6504,1.7885
2026-09-08,15:29,UNIMECH,aerospace & defence,midcap,8.4448,8.0267
2026-09-08,15:29,UNIPARTS,industrials,smallcap,2.7401,0.5174
2026-09-08,15:29,UNITEDPOLY,textiles,smallcap,2.6884,0.9817
2026-09-08,15:29,VALIANTLAB,healthcare,smallcap,7.7003,2.5186
2026-09-08,15:29,VENUSPIPES,metals & mining,smallcap,19.5524,12.1463
2026-09-08,15:29,VINDHYATEL,realty,smallcap,2.2322,1.7456
2026-09-08,15:29,WELCORP,industrials,largecap,0.3435,1.1122
2026-09-08,15:29,WHEELS,auto,smallcap,22.1172,26.9023
2026-09-08,15:29,WOCKPHARMA,healthcare,largecap,6.4777,1.0717
2026-09-08,15:29,ZIMLAB,healthcare,smallcap,2.8685,0.4943
2026-09-09,15:29,ACMESOLAR,realty,largecap,-3.9234,0.5211
2026-09-09,15:29,AEROENTER,metals & mining,smallcap,0.8039,2.4643
2026-09-09,15:29,ANTELOPUS,energy,smallcap,22.1752,24.7663
2026-09-09,15:29,ARVIND,textiles,midcap,3.2281,2.2831
2026-09-09,15:29,ASIANENE,energy,smallcap,3.4883,1.5402
2026-09-09,15:29,ATHERENERG,auto,largecap,-0.2525,0.4218
2026-09-09,15:29,AVADHSUGAR,fmcg,smallcap,1.5812,1.0678
2026-09-09,15:29,AVALON,consumer discretionary,midcap,4.4159,0.5445
2026-09-09,15:29,AYMSYNTEX,textiles,smallcap,0.1931,2.0278
2026-09-09,15:29,BAFNAPH,healthcare,smallcap,1.9436,0.3535
2026-09-09,15:29,BHAGERIA,chemicals,smallcap,4.7267,0.7969
2026-09-09,15:29,BIRLACABLE,industrials,smallcap,-5.2317,16.0797
2026-09-09,15:29,BODALCHEM,chemicals,smallcap,12.357,6.1196
2026-09-09,15:29,CENTUM,aerospace & defence,midcap,12.8262,1.7796
2026-09-09,15:29,COMSYN,industrials,smallcap,-0.0498,1.9479
2026-09-09,15:29,CONFIPET,miscellaneous,smallcap,9.9176,6.2602
2026-09-09,15:29,CYIENTDLM,aerospace & defence,midcap,10.3507,1.1556
2026-09-09,15:29,DEEPINDS,energy,midcap,0.7947,1.6522
2026-09-09,15:29,DIFFNKG,industrials,smallcap,-7.2331,1.4173
2026-09-09,15:29,DIVGIITTS,auto,smallcap,-6.9752,1.639
2026-09-09,15:29,EBGNG,services,midcap,12.3992,2.5059
2026-09-09,15:29,FCL,chemicals,midcap,13.4343,5.6131
2026-09-09,15:29,GAYAPROJ,realty,smallcap,8.6397,7.9659
2026-09-09,15:29,GCSL,financials,smallcap,1.1342,1.7e+308
2026-09-09,15:29,GHCLTEXTIL,textiles,smallcap,-2.2308,1.336
2026-09-09,15:29,GLOBAL,services,smallcap,4.5579,1.0287
2026-09-09,15:29,GRWRHITECH,industrials,midcap,-4.7132,0.4439
2026-09-09,15:29,HAPPYFORGE,industrials,largecap,0.813,0.6782
2026-09-09,15:29,IBULLSLTD,miscellaneous,midcap,-2.4153,6.2306
2026-09-09,15:29,IKIO,consumer discretionary,smallcap,3.5792,1.0185
2026-09-09,15:29,INDORAMA,textiles,smallcap,18.051,20.0663
2026-09-09,15:29,INOXINDIA,industrials,largecap,-2.7716,0.4713
2026-09-09,15:29,IOLCP,healthcare,midcap,4.6712,1.296
2026-09-09,15:29,IRISDOREME,consumer discretionary,smallcap,-3.586,0.9811
2026-09-09,15:29,JGCHEM,chemicals,smallcap,3.5693,2.2493
2026-09-09,15:29,JINDWORLD,textiles,midcap,-3.5994,6.1627
2026-09-09,15:29,JTLIND,metals & mining,smallcap,-4.2217,0.8638
2026-09-09,15:29,KABRAEXTRU,industrials,smallcap,14.4695,2.1992
2026-09-09,15:29,KANORICHEM,chemicals,smallcap,7.2255,3.149
2026-09-09,15:29,KAPSTON,miscellaneous,smallcap,-3.3816,0.5814
2026-09-09,15:29,KENNAMET,industrials,midcap,1.2413,2.3863
2026-09-09,15:29,KOPRAN,healthcare,smallcap,0.787,0.8865
2026-09-09,15:29,LAURUSLABS,healthcare,largecap,5.2717,0.8598
2026-09-09,15:29,LOKESHMACH,industrials,smallcap,-2.1256,0.3917
2026-09-09,15:29,MACPOWER,industrials,smallcap,-2.1576,0.8874
2026-09-09,15:29,MAHASTEEL,metals & mining,smallcap,3.3606,0.2515
2026-09-09,15:29,MANAKSTEEL,metals & mining,smallcap,2.0876,0.8819
2026-09-09,15:29,MANALIPETC,energy,smallcap,0.4495,2.3625
2026-09-09,15:29,MANINDS,metals & mining,midcap,0.5073,0.5671
2026-09-09,15:29,MARINE,industrials,midcap,-2.5686,0.7336
2026-09-09,15:29,MARKSANS,healthcare,midcap,1.0405,0.9193
2026-09-09,15:29,MMP,metals & mining,smallcap,13.881,1.9568
