date,time,group,column1,std deviation,annual std dev,roc
2026-09-11,15:29,NITINSPIN,2018.6653,2.5548,38.6815,96.4544
2026-09-11,15:29,NITIRAJ,356.1657,2.8101,42.2041,10.0859
2026-09-11,15:29,NOCIL,338.5528,3.0255,41.217,3.3684
2026-09-11,15:29,NORTHARC,305.4355,2.5481,39.2776,23.813
2026-09-11,15:29,NOVARTIND,10280.6194,3.9596,65.127,320.3745
2026-09-11,15:29,NPST,3025.8275,3.2762,58.4875,-18.8126
2026-09-11,15:29,NRAIL,1188.563,3.2137,54.3026,62.0178
2026-09-11,15:29,NRBBEARING,1623.3048,2.6569,40.2241,83.0843
2026-09-11,15:29,NRL,497.5033,2.4942,35.7231,85.0626
2026-09-11,15:29,NURECA,358.7705,3.1805,53.437,28.5295
2026-09-11,15:29,NUVAMA,3044.432,2.3626,36.4361,34.8025
2026-09-11,15:29,NYKAA,646.0349,1.6289,27.8975,44.0398
2026-09-11,15:29,OAL,1540.2012,3.5369,48.0904,57.7995
2026-09-11,15:29,OBEROIRLTY,1796.0228,1.685,27.2248,8.6897
2026-09-11,15:29,OCCLLTD,403.361,3.7715,52.6746,14.6917
2026-09-11,15:29,OFSS,24859.6617,2.1615,33.5735,31.0057
2026-09-11,15:29,OLECTRA,859.5606,2.3394,43.7492,-26.5456
2026-09-11,15:29,OMAXAUTO,388.6008,4.5737,61.5784,19.9736
2026-09-11,15:29,OMAXE,319.2654,4.0159,55.2305,39.5071
2026-09-11,15:29,ONESOURCE,2372.7843,2.0785,42.0504,-14.8009
2026-09-11,15:29,OPTIEMUS,1087.4746,2.9169,48.809,-11.1765
2026-09-11,15:29,ORBTEXP,413.3457,4.1875,58.4295,25.7361
2026-09-11,15:29,ORCHPHARMA,1991.3775,2.9989,43.7863,41.1256
2026-09-11,15:29,ORIENTBELL,788.861,2.9944,50.3532,30.3129
2026-09-11,15:29,ORIENTHOT,247.3873,3.653,46.7991,-0.5278
2026-09-11,15:29,ORIENTLTD,138.7328,3.4828,46.174,-5.698
2026-09-11,15:29,PAGEIND,16248.5502,1.6162,24.2524,-19.8618
2026-09-11,15:29,PAISALO,309.9628,2.9255,44.5671,121.4248
2026-09-11,15:29,PANACEABIO,190.3932,3.8156,56.2638,-6.5013
2026-09-11,15:29,PANACHE,1393.5303,2.7753,49.2799,96.9864
2026-09-11,15:29,PANAMAPET,1166.8567,4.0766,50.7203,59.1141
2026-09-11,15:29,PAR,309.9008,4.3894,55.3657,29.7128
2026-09-11,15:29,PARACABLES,200.006,4.2794,59.3516,37.4656
2026-09-11,15:29,PARADEEP,126.7635,2.3445,43.5501,-8.6136
2026-09-11,15:29,PARAGMILK,157.5241,2.4513,47.3578,-3.1804
2026-09-11,15:29,PARAS,4839.2151,3.8743,50.9811,107.3817
2026-09-11,15:29,PARKHOSPS,797.7293,2.5216,1.7e+308,1.7e+308
2026-09-11,15:29,PASUPTAC,137.6786,3.1038,53.6221,44.7249
2026-09-11,15:29,PAUSHAKLTD,1484.3855,3.141,1.7e+308,1.7e+308
2026-09-11,15:29,PAYTM,4023.0663,2.581,39.0071,48.2773
2026-09-11,15:29,PCBL,431.6407,2.8245,46.5811,-13.9124
2026-09-11,15:29,PFOCUS,552.2647,3.2605,55.6561,64.5667
2026-09-11,15:29,PGHL,660.485,1.8567,24.9288,-13.3259
2026-09-11,15:29,PHOENIXLTD,1546.7133,1.6114,26.3908,21.1461
2026-09-11,15:29,PICCADIL,184.8121,2.7581,42.8665,-15.6416
2026-09-11,15:29,PIDILITIND,887.4684,1.3324,21.8918,1.7831
2026-09-11,15:29,PIRAMALFIN,3192.6544,2.1552,1.7e+308,1.7e+308
2026-09-11,15:29,PITTIENG,2483.7956,2.2936,39.6574,27.1391
2026-09-11,15:29,PIXTRANS,2612.7912,2.6803,32.2669,20.7728
2026-09-11,15:29,PKTEA,2721.012,3.8778,54.1225,48.0663
2026-09-11,15:29,PLASTIBLEN,268.7213,2.6344,34.7774,-1.6429
2026-09-11,15:29,PLAZACABLE,143.3842,3.6586,51.1989,12.7081
2026-09-11,15:29,PNBHOUSING,2316.6591,1.6229,32.1218,42.0105
2026-09-11,15:29,PNGJL,401.5625,2.3254,34.4798,3.4151
2026-09-11,15:29,PODDARMENT,240.2553,2.9672,40.1743,-3.4334
2026-09-11,15:29,POKARNA,636.9184,2.1929,53.5961,-5.7766
2026-09-11,15:29,POLICYBZR,1105.1499,1.9029,33.255,-0.3604
2026-09-11,15:29,POLYCAB,8818.8696,1.8087,30.5564,13.5985
2026-09-11,15:29,POLYMED,1449.9664,2.6534,43.1018,-14.0293
2026-09-11,15:29,POLYPLEX,1844.3963,2.331,33.2825,11.8651
2026-09-11,15:29,PONNIERODE,644.6706,2.6006,35.7928,22.3945
2026-09-11,15:29,POONAWALLA,343.2662,1.9524,37.7028,1.3198
2026-09-11,15:29,POWERINDIA,82656.7471,2.6843,44.5537,57.8776
2026-09-11,15:29,POWERMECH,2534.6503,2.0942,38.7008,-21.2995
2026-09-11,15:29,PPAP,289.063,4.3111,57.7088,13.7381
2026-09-11,15:29,PPL,490.9914,3.0244,44.9072,-11.2923
2026-09-11,15:29,PPLPHARMA,369.7476,2.4151,34.5244,5.3222
2026-09-11,15:29,PRABHA,537.1324,2.7583,45.3749,2.0907
2026-09-11,15:29,PRAJIND,226.9836,2.2736,40.7022,-17.9967
2026-09-11,15:29,PRECOT,1978.974,3.4248,61.765,43.2956
2026-09-11,15:29,PRECWIRE,1445.8728,3.7737,60.1692,153.744
2026-09-11,15:29,PREMEXPLN,1156.0037,3.5609,54.8558,19.9928
2026-09-11,15:29,PREMIERENE,1753.5411,1.6864,34.3848,-7.6763
2026-09-11,15:29,PREMIERPOL,225.0611,3.612,58.0095,74.8982
2026-09-11,15:29,PRICOLLTD,1196.3152,2.4218,39.0264,46.9459
2026-09-11,15:29,PRINCEPIPE,184.3776,2.1712,35.836,-20.5926
2026-09-11,15:29,PRIVISCL,4643.8608,1.7645,34.9017,52.1391
2026-09-11,15:29,PRUDENT,6261.8933,2.2625,37.2537,20.6
2026-09-11,15:29,PSPPROJECT,706.378,2.8038,45.9718,8.1869
2026-09-11,15:29,PTCIL,34636.6996,2.6945,36.9378,66.8078
2026-09-11,15:29,PVP,217.743,4.1139,63.9013,113.0135
2026-09-11,15:29,PVRINOX,1729.9742,1.963,30.8109,10.3765
2026-09-11,15:29,QPOWER,4566.9591,3.1915,55.7752,51.0403
2026-09-11,15:29,QUADFUTURE,1171.8182,4.0839,61.5094,8.209
2026-09-11,15:29,QUESS,855.7777,2.7232,37.099,31.6437
2026-09-11,15:29,RACLGEAR,4702.7765,3.0889,57.4764,90.1088
2026-09-11,15:29,RADICO,10069.7611,1.5134,32.7875,52.1509
2026-09-11,15:29,RAIN,375.3291,3.5738,53.8121,55.7888
2026-09-11,15:29,RAINBOW,1863.6219,1.2995,22.5152,-1.2169
2026-09-11,15:29,RAJRATAN,521.5661,2.2497,49.0408,44.6219
2026-09-11,15:29,RAMCOIND,122.1743,2.7663,42.0288,-11.3114
2026-09-11,15:29,RAMCOSYS,710.7189,4.8695,64.7582,28.4125
2026-09-11,15:29,RAMRAT,1512.6037,3.0971,42.3494,49.1818
2026-09-11,15:29,RANEHOLDIN,2478.8339,2.8624,41.407,12.8768
2026-09-11,15:29,RATEGAIN,1542.992,2.6422,44.3066,40.15
2026-09-11,15:29,RATNAMANI,4172.5273,2.8099,45.1096,18.305
2026-09-11,15:29,RATNAVEER,865.5143,3.5512,50.3416,98.4717
2026-09-11,15:29,RAYMOND,3777.4777,3.8944,49.1608,63.1498
2026-09-11,15:29,RAYMONDREL,604.0491,3.9409,57.2141,-5.0907
2026-09-11,15:29,RBA,211.5413,3.0062,38.9029,20.781
2026-09-11,15:29,RBLBANK,747.6193,1.8685,30.8165,51.339
2026-09-11,15:29,RBZJEWEL,268.2872,3.6347,51.0603,24.1111
2026-09-11,15:29,REDINGTON,789.171,2.5941,50.4161,61.4848
2026-09-11,15:29,REFEX,328.1958,2.5864,52.5336,-22.2649
2026-09-11,15:29,REGAAL,151.0123,2.9698,53.7444,-21.5537
2026-09-11,15:29,RELIGARE,193.1841,2.0139,38.4702,1.3617
2026-09-11,15:29,RGL,317.2189,3.4049,56.83,31.1598
2026-09-11,15:29,RICOAUTO,126.8875,3.2457,57.4436,30.8082
2026-09-11,15:29,RISHABH,2693.4142,3.2879,51.0726,94.263
2026-09-11,15:29,RITCO,397.4074,2.7915,42.3096,11.4116
2026-09-11,15:29,RKFORGE,1247.1693,2.2234,35.5567,23.3972
2026-09-11,15:29,RML,3918.2572,3.3546,43.375,60.0848
2026-09-11,15:29,ROLEXRINGS,315.1722,2.5209,44.3632,22.6964
2026-09-11,15:29,ROSSTECH,3321.9604,3.8312,61.2876,62.7966
2026-09-11,15:29,RPEL,6922.3782,3.2565,50.7979,172.4347
2026-09-11,15:29,RPGLIFE,4447.886,2.8244,37.2219,13.3723
2026-09-11,15:29,RPSGVENT,795.9928,2.4313,47.9672,-3.777
2026-09-11,15:29,RPTECH,2824.8913,3.3888,44.0273,172.3995
2026-09-11,15:29,RRKABEL,6496.9385,2.958,38.9202,94.8561
2026-09-11,15:29,RSWM,480.9447,2.6213,41.402,36.3937
2026-09-11,15:29,RUBICON,7171.9985,3.3528,1.7e+308,1.7e+308
2026-09-11,15:29,RUBYMILLS,1619.4595,3.9156,52.9996,99.8595
2026-09-11,15:29,RVTH,613.9719,3.0593,47.4053,-16.0587
2026-09-11,15:29,S&SPOWER,568.3891,3.0232,54.7269,-21.1012
2026-09-11,15:29,SAHYADRI,929.5783,2.9843,41.983,42.8102
2026-09-11,15:29,SAIL,188.3467,2.3939,36.0183,35.3395
2026-09-11,15:29,SAILIFE,4624.3251,2.0493,34.7563,81.6203
2026-09-11,15:29,SAKAR,4798.284,3.8159,53.9038,246.56
2026-09-11,15:29,SALSTEEL,234.4256,3.2466,57.9725,136.5908
2026-09-11,15:29,SAMBHV,273.6827,2.5268,43.9517,9.2151
2026-09-11,15:29,SANATHAN,187.6025,2.1564,32.9133,-8.5786
2026-09-11,15:29,SANDHAR,765.9143,2.9168,44.0438,33.6502
2026-09-11,15:29,SANGAMIND,779.5584,2.1217,36.1921,42.478
2026-09-11,15:29,SANGHVIMOV,795.0627,3.0503,51.0813,17.4123
2026-09-11,15:29,SANGINITA,339.359,2.4724,48.0542,559.3373
2026-09-11,15:29,SANSERA,15074.5612,2.6334,40.8585,192.0721
2026-09-11,15:29,SANSTAR,126.2674,2.9036,39.6487,14.9558
2026-09-11,15:29,SAPPHIRE,232.6892,3.1972,45.5061,-31.3443
2026-09-11,15:29,SARDAEN,320.3199,1.7925,34.1166,-11.146
2026-09-11,15:29,SAREGAMA,1043.1322,3.0488,41.5905,2.5875
2026-09-11,15:29,SASKEN,3128.7762,4.1905,54.9462,19.5122
2026-09-11,15:29,SATIN,388.6008,2.5434,33.5018,46.6035
2026-09-11,15:29,SBC,120.1897,2.029,26.0204,121.2912
2026-09-11,15:29,SBCL,4134.0777,4.2244,54.7918,110.1498
2026-09-11,15:29,SBILIQETF,157.8347,0.0125,0.7364,5.0035
2026-09-11,15:29,SCHAEFFLER,2176.1888,1.4611,28.4909,-0.0708
2026-09-11,15:29,SCHNEIDER,3260.8731,3.6024,48.869,40.8806
2026-09-11,15:29,SCI,415.5784,2.2435,45.8946,30.9135
2026-09-11,15:29,SCPL,2122.2342,3.8977,56.0574,159.1242
2026-09-11,15:29,SEAMECLTD,3239.1674,2.3876,36.8582,92.3838
2026-09-11,15:29,SECMARK,230.8286,3.4128,63.5746,10.6838
2026-09-11,15:29,SEMAC,211.5411,3.4339,54.9003,-47.4601
2026-09-11,15:29,SENCO,246.829,2.9847,42.0973,-7.5033
2026-09-11,15:29,SENORES,4223.3831,2.9704,40.7888,112.683
2026-09-11,15:29,SESHAPAPER,175.075,1.7968,30.9806,-6.3958
2026-09-11,15:29,SETFNN50,331.2967,0.8388,16.1502,6.5243
2026-09-11,15:29,SETL,2176.9956,3.575,50.9046,155.6102
2026-09-11,15:29,SFL,1028.5579,2.6707,39.4314,-6.1987
2026-09-11,15:29,SGFIN,2037.2705,2.3848,41.9367,75.7547
2026-09-11,15:29,SGIL,431.3307,2.5982,40.6707,3.5677
2026-09-11,15:29,SGMART,2493.4084,2.6756,1.7e+308,109.704
2026-09-11,15:29,SHADOWFAX,894.4765,3.1528,1.7e+308,1.7e+308
2026-09-11,15:29,SHAHALLOYS,171.292,3.4047,52.8309,32.7885
2026-09-11,15:29,SHAILY,8309.7072,3.0857,51.9624,45.8139
2026-09-11,15:29,SHALPAINTS,147.4153,4.4083,61.3051,17.5833
2026-09-11,15:29,SHANKARA,278.0238,1.7066,47.0637,-38.8394
2026-09-11,15:29,SHANTIGEAR,1642.8402,3.3269,41.301,27.8866
2026-09-11,15:29,SHANTIGOLD,389.6552,2.756,46.1983,15.4555
2026-09-11,15:29,SHARDAMOTR,606.8398,2.0141,36.3961,-9.342
2026-09-11,15:29,SHAREINDIA,381.0346,3.1067,52.1402,36.431
2026-09-11,15:29,SHEMAROO,152.6247,2.6748,44.8513,9.3705
2026-09-11,15:29,SHILCTECH,6191.1926,3.1467,1.7e+308,1.7e+308
2026-09-11,15:29,SHILPAMED,4174.079,2.9445,41.1072,132.2741
2026-09-11,15:29,SHIVALIK,359.3905,3.8168,51.6602,-24.4549
2026-09-11,15:29,SHIVAUM,883.1273,2.7743,1.7e+308,1.7e+308
2026-09-11,15:29,SHOPERSTOP,145.1208,2.6154,38.1339,-29.6119
2026-09-11,15:29,SHREEJISPG,2236.9665,2.3831,1.7e+308,170.9027
2026-09-11,15:29,SHREEPUSHK,848.3975,2.998,53.582,46.9
2026-09-11,15:29,SHRIPISTON,10634.1177,1.9608,38.5575,68.8816
2026-09-11,15:29,SHRIRAMFIN,192.2538,2.0244,35.4504,62.5346
2026-09-11,15:29,SHYAMMETL,1405.6238,1.8113,28.551,17.1125
2026-09-11,15:29,SICAGEN,203.603,3.7537,137.1233,231.4551
2026-09-11,15:29,SIEMENS,6047.9334,1.7563,30.5914,23.579
2026-09-11,15:29,SIGIND,147.6634,3.0773,45.4483,29.9853
2026-09-11,15:29,SIGMAADV,4115.3486,3.6238,57.6785,429.279
2026-09-11,15:29,SIGNPOST,415.0202,3.3107,48.174,-5.2641
2026-09-11,15:29,SILINV,177.9897,1.5786,30.9658,-20.3298
2026-09-11,15:29,SIMPLEXINF,202.1147,3.2323,54.3906,-13.6717
2026-09-11,15:29,SIS,491.4876,2.0181,29.6428,20.3847
2026-09-11,15:29,SIYSIL,128.376,2.2609,39.8323,-20.4829
2026-09-11,15:29,SJS,4393.3105,2.0684,36.8807,68.1068
2026-09-11,15:29,SKFINDUS,1859.9002,2.2323,1.7e+308,1.7e+308
2026-09-11,15:29,SKIPPER,1177.0896,2.546,40.3982,3.4027
2026-09-11,15:29,SKMEGGPROD,343.018,4.1172,57.5692,41.7744
2026-09-11,15:29,SKYGOLD,3214.0502,3.4044,48.9051,193.1444
2026-09-11,15:29,SMARTLINK,651.6165,3.4744,46.8973,54.8964
2026-09-11,15:29,SMARTWORKS,474.7429,2.0609,35.4047,2.8286
2026-09-11,15:29,SMLMAH,19094.5266,4.004,59.7422,76.1809
2026-09-11,15:29,SMSPHARMA,898.6318,2.6813,49.4541,59.1135
2026-09-11,15:29,SOFTTECH,1105.1496,2.2443,43.0501,16.42
2026-09-11,15:29,SOLARA,1490.8977,3.3386,45.9166,10.5675
2026-09-11,15:29,SOLARINDS,56386.1903,2.0557,32.8607,54.7594
2026-09-11,15:29,SOMANYCERA,951.0364,2.2903,36.6612,16.4041
2026-09-11,15:29,SONACOMS,1849.668,1.8017,31.3149,83.9832
2026-09-11,15:29,SONAMLTD,205.7736,3.255,46.2399,48.3215
2026-09-11,15:29,SOTL,2340.8456,4.1104,48.4953,76.0477
2026-09-11,15:29,SPAL,2127.5057,3.6344,49.9806,37.537
2026-09-11,15:29,SPARC,387.0503,3.859,56.8685,36.9741
2026-09-11,15:29,SPECIALITY,225.3711,3.0033,46.4603,14.2189
2026-09-11,15:29,SPECTRUM,10824.5114,3.8816,56.4745,112.5677
2026-09-11,15:29,SPLPETRO,1469.8116,2.1123,40.5216,3.7988
2026-09-11,15:29,SPORTKING,767.651,3.2572,47.3835,96.406
2026-09-11,15:29,SREEL,729.0761,3.2435,37.9014,42.2468
2026-09-11,15:29,SRHHYPOLTD,516.9146,1.9505,32.3046,-13.1631
2026-09-11,15:29,SSWL,1019.5035,2.7057,40.7667,52.2802
2026-09-11,15:29,STALLION,305.6836,4.0166,74.743,9.4742
2026-09-11,15:29,STAR,1989.8275,2.3974,38.9051,30.0797
2026-09-11,15:29,STARHEALTH,565.5985,1.3686,23.5761,26.92
2026-09-11,15:29,STARPAPER,158.1443,1.899,27.8243,-4.3063
2026-09-11,15:29,STEELCAS,720.5177,2.358,44.5644,53.1669
2026-09-11,15:29,STEL,1215.8504,2.7281,50.9765,16.2229
2026-09-11,15:29,STLTECH,4862.5339,3.5516,62.8218,649.8956
2026-09-11,15:29,STOVEKRAFT,2092.1561,2.3301,43.9115,21.1387
2026-09-11,15:29,STYL,904.3372,2.9099,1.7e+308,1.7e+308
2026-09-11,15:29,STYLAMIND,7073.7,2.5391,36.0103,92.8811
2026-09-11,15:29,STYLEBAAZA,443.7344,3.3023,56.9382,4.8352
2026-09-11,15:29,STYRENIX,1258.3333,1.8807,31.058,-18.5923
2026-09-11,15:29,SUDARSCHEM,2195.1044,2.7992,40.0151,-8.8639
2026-09-11,15:29,SUDEEPPHRM,3776.2376,3.0581,1.7e+308,1.7e+308
2026-09-11,15:29,SUMICHEM,366.8327,2.7963,35.9565,-14.1157
2026-09-11,15:29,SUNCLAY,384.5077,1.8743,36.5925,-25.2648
2026-09-11,15:29,SUNDRMBRAK,875.3753,3.113,43.9769,-6.627
2026-09-11,15:29,SUNDRMFAST,2097.4274,1.7664,27.0493,24.0477
2026-09-11,15:29,SUNDROP,302.6447,1.6149,27.9192,-19.7722
2026-09-11,15:29,SUNFLAG,604.2353,3.2211,43.5808,28.0912
2026-09-11,15:29,SUNPHARMA,1425.7794,1.2853,19.5836,13.8191
2026-09-11,15:29,SUPRAJIT,315.9784,1.6895,31.8663,9.9022
2026-09-11,15:29,SUPRIYA,1442.2138,3.8575,47.1821,39.2449
2026-09-11,15:29,SURAKSHA,332.1029,2.5058,34.1112,4.3345
2026-09-11,15:29,SUVEN,1341.1876,4.2534,58.9016,58.2825
2026-09-11,15:29,SUYOG,663.5858,2.34,45.2438,-17.0334
2026-09-11,15:29,SVLL,879.0962,3.3308,44.279,3.1603
2026-09-11,15:29,SWANDEF,5639.2388,1.9952,1533.7797,421.0888
2026-09-11,15:29,SWARAJENG,661.1057,1.1455,25.5167,-17.0128
2026-09-11,15:29,SWELECTES,290.5516,2.2593,45.6846,-37.449
2026-09-11,15:29,SYRMA,5098.138,2.6089,43.8673,92.5607
2026-09-11,15:29,TAINWALCHM,220.2856,2.9307,53.2693,-1.8191
2026-09-11,15:29,TALBROAUTO,1040.6514,2.5537,40.4317,41.9598
2026-09-11,15:29,TARIL,318.3352,2.684,59.373,-42.0857
2026-09-11,15:29,TARSONS,711.4013,3.952,50.7821,-0.5592
2026-09-11,15:29,TASTYBITE,21188.2335,2.5482,35.3875,10.2608
2026-09-11,15:29,TATACAP,155.0434,1.6545,1.7e+308,1.7e+308
2026-09-11,15:29,TATACOMM,971.8118,2.0668,33.726,9.145
2026-09-11,15:29,TATAINVEST,287.4507,1.5653,43.5422,-5.3512
2026-09-11,15:29,TATATECH,765.6045,2.5131,33,8.5529
2026-09-11,15:29,TATVA,3215.6005,3.2754,52.51,58.1187
2026-09-11,15:29,TBOTEK,1834.474,2.2556,40.1987,8.0273
2026-09-11,15:29,TBZ,2307.4801,5.2555,63.648,181.6698
2026-09-11,15:29,TCPLPACK,7835.2736,3.3807,44.1427,14.2157
2026-09-11,15:29,TDPOWERSYS,404.3533,6.3026,72.7277,45.9077
2026-09-11,15:29,TEGA,293.3417,2.2163,33.8772,-14.2354
2026-09-11,15:29,TEJASNET,1375.2353,3.3764,58.121,-6.7651
2026-09-11,15:29,TEXINFRA,127.0736,1.6741,25.8855,21.6128
2026-09-11,15:29,TFCILTD,485.9061,2.5882,49.9704,94.1944
2026-09-11,15:29,THANGAMAYL,12107.0301,3.8782,60.0731,134.3957
2026-09-11,15:29,THEJO,2798.8441,2.1137,32.1354,16.7022
2026-09-11,15:29,THELEELA,724.6728,2.0582,31.226,29.2421
2026-09-11,15:29,THEMISMED,305.9937,3.6369,58.0581,5.0197
2026-09-11,15:29,THERMAX,4935.3424,2.6385,35.1529,11.1883
2026-09-11,15:29,THYROCARE,928.0901,2.5753,40.5615,34.7634
2026-09-11,15:29,TI,677.2295,1.8386,34.1351,11.1443
2026-09-11,15:29,TIIL,8015.1239,2.2952,40.0766,30.8559
2026-09-11,15:29,TIINDIA,1684.3923,2.0709,34.5054,-19.3457
2026-09-11,15:29,TIMKEN,1686.8724,1.6843,27.702,9.1378
2026-09-11,15:29,TINNARUBR,2586.4346,3.3879,48.9561,26.6365
2026-09-11,15:29,TIPSMUSIC,853.9792,2.7087,37.9943,10.4701
2026-09-11,15:29,TIRUPATIFL,226.6115,3.6649,56.5507,78.7895
2026-09-11,15:29,TITAGARH,351.9486,2.3713,36.4616,-9.2022
2026-09-11,15:29,TITAN,6351.8185,1.4625,23.0403,40.2475
2026-09-11,15:29,TMB,1983.6257,2.5485,37.7298,110.8565
2026-09-11,15:29,TNPETRO,209.3086,2.3113,37.8852,28.4888
2026-09-11,15:29,TNPL,142.3919,2.009,31.322,-4.7539
2026-09-11,15:29,TORNTPHARM,6005.7612,1.5386,21.8304,39.2378
2026-09-11,15:29,TRAVELFOOD,1152.903,2.0894,30.1345,-2.0472
2026-09-11,15:29,TRENT,1962.2289,2.0268,32.9677,-18.0585
2026-09-11,15:29,TRITURBINE,430.0907,2.6214,36.8765,7.1476
2026-09-11,15:29,TRUALT,236.9064,2.0143,1.7e+308,1.7e+308
2026-09-11,15:29,TSFINV,181.0908,2.1186,44.1639,-25.1669
2026-09-11,15:29,TTKHLTCARE,934.6018,2.1449,29.7706,-6.1506
2026-09-11,15:29,TVSMOTOR,3294.3622,1.7682,27.3084,18.1136
2026-09-11,15:29,TVSSCS,212.4095,2.6626,40.6302,-1.2487
2026-09-11,15:29,TVSSRICHAK,7705.0371,2.7223,42.1886,77.6566
2026-09-11,15:29,UCAL,228.782,2.9903,45.596,4.4647
2026-09-11,15:29,UDS,342.5219,2.4331,43.9273,-17.7208
2026-09-11,15:29,UEL,515.2403,4.5222,75.3432,91.9198
2026-09-11,15:29,UFBL,2985.5779,4.5342,64.9385,172.7219
2026-09-11,15:29,UFLEX,1210.8891,3.0953,40.8715,17.6539
2026-09-11,15:29,UNICHEMLAB,1018.9455,4.0692,49.4647,6.5758
2026-09-11,15:29,UNIDT,293.094,1.9192,37.3182,14.7863
2026-09-11,15:29,UNIMECH,4627.736,3.3129,47.5579,49.4893
2026-09-11,15:29,UNIPARTS,2872.0243,2.419,42.2437,118.0659
2026-09-11,15:29,UNITDSPR,372.1042,1.3705,23.8434,6.5129
2026-09-11,15:29,UNIVASTU,571.242,2.9663,44.4064,79.6196
2026-09-11,15:29,UNIVCABLES,4838.9051,4.4321,58.9091,107.7533
2026-09-11,15:29,UNIVPHOTO,2149.088,2.5717,52.5662,106.5583
2026-09-11,15:29,UNOMINDA,350.3981,1.7822,32.3177,-6.1983
2026-09-11,15:29,URBANCO,286.2721,2.8873,1.7e+308,1.7e+308
2026-09-11,15:29,USHAMART,531.7989,1.8616,33.7148,27.6953
2026-09-11,15:29,UTLSOLAR,1519.6735,3.2505,1.7e+308,1.7e+308
2026-09-11,15:29,UTTAMSUGAR,419.0514,2.8144,41.6064,6.1646
2026-09-11,15:29,VADILALIND,16435.2231,2.5313,38.4654,24.1727
2026-09-11,15:29,VALIANTLAB,435.486,2.9491,50.475,47.3957
2026-09-11,15:29,VALIANTORG,956.8659,3.0954,54.0696,8.6051
2026-09-11,15:29,VARROC,1862.3815,2.2781,36.136,44.9589
2026-09-11,15:29,VEDL,165.4624,2.474,36.2901,61.6502
2026-09-11,15:29,VENKEYS,1707.9577,2.206,38.0158,19.5931
2026-09-11,15:29,VENUSPIPES,6158.9446,2.7906,44.0901,50.675
2026-09-11,15:29,VENUSREM,4982.7858,3.3822,54.0605,257.1145
2026-09-11,15:29,VERANDA,178.1139,3.5475,52.8834,-0.5563
2026-09-11,15:29,VETO,165.6484,2.454,36.5804,12.1401
2026-09-11,15:29,VHL,1220.5006,1.6685,32.449,-13.1664
2026-09-11,15:29,VIDHIING,132.7173,2.2177,36.0913,-10.9321
2026-09-11,15:29,VIDYAWIRES,271.264,3.2539,1.7e+308,1.7e+308
2026-09-11,15:29,VIJAYA,3231.4148,2.3959,31.753,44.1874
2026-09-11,15:29,VIMTALABS,1158.1741,2.7492,50.6403,-18.9652
2026-09-11,15:29,VINCOFE,153.9272,2.6705,39.6957,15.801
2026-09-11,15:29,VINDHYATEL,10025.7274,4.6232,58.1685,88.9904
2026-09-11,15:29,VISAKAIND,173.1525,2.7173,37.8777,10.1705
2026-09-11,15:29,VISHNU,1326.8616,1.9503,32.3267,44.1159
2026-09-11,15:29,VIYASH,346.8632,2.7677,43.168,41.143
2026-09-11,15:29,VMART,1264.2243,2.0208,40.364,9.7551
2026-09-11,15:29,VOLTAMP,24155.7646,3.0036,40.1192,53.8683
2026-09-11,15:29,VSSL,903.283,2.436,36.2134,44.6325
2026-09-11,15:29,VTL,706.998,1.8866,35.462,31.7051
2026-09-11,15:29,WABAG,7490.4572,2.9015,40.7847,48.9895
2026-09-11,15:29,WALCHANNAG,159.1366,3.7133,58.5211,-1.726
2026-09-11,15:29,WANBURY,191.0135,3.1794,52.7028,-8.0131
2026-09-11,15:29,WEALTH,179.5404,1.8536,38.4475,-33.7734
2026-09-11,15:29,WELCORP,12031.37,2.8352,40.3599,204.2455
2026-09-11,15:29,WELENT,2014.6342,2.2362,37.0393,63.3832
2026-09-11,15:29,WELINV,6821.9104,2.9006,54.4264,132.2
2026-09-11,15:29,WELSPUNLIV,523.4886,2.4192,46.3681,71.5371
2026-09-11,15:29,WENDT,12474.7934,2.5013,35.1464,-8.6646
2026-09-11,15:29,WESTLIFE,551.3342,2.7133,39.2063,-23.5693
2026-09-11,15:29,WEWORK,564.358,2.7984,1.7e+308,1.7e+308
2026-09-11,15:29,WHEELS,9057.0168,4.183,50.7587,200.2895
2026-09-11,15:29,WINDLAS,1849.978,2.4253,35.2613,13.6867
2026-09-11,15:29,WINDMACHIN,286.8303,2.4918,41.7888,0.1166
2026-09-11,15:29,WIPL,133.2133,1.8994,35.2945,1.5327
2026-09-11,15:29,WOCKPHARMA,5120.1529,3.2885,51.9235,43.5705
2026-09-11,15:29,WONDERLA,187.9127,1.5938,28.8813,-19.3888
2026-09-11,15:29,WSTCSTPAPR,2001.6105,2.3987,39.1125,45.2437
2026-09-11,15:29,XPROINDIA,2170.6075,3.6132,51.3172,4.7238
2026-09-11,15:29,YASHO,18560.558,4.369,60.0821,136.8228
2026-09-11,15:29,YATHARTH,2208.7483,2.0201,37.8375,25.4528
2026-09-11,15:29,YUKEN,2141.1496,2.3114,37.4231,12.0022
2026-09-11,15:29,ZENTEC,2395.7304,2.5427,38.553,16.274
2026-09-11,15:29,ZIMLAB,415.5164,2.997,50.4242,83.2565
2026-09-11,15:29,ZYDUSLIFE,1494.6186,1.6935,23.7217,7.1165
2026-09-11,15:29,ZYDUSWELL,693.3541,2.3494,40.2337,8.7899
2026-09-15,15:29,20MICRONS,187.7265,2.7024,41.8772,-12.6762
