Date,Breakouts,Breakdowns,Up close %,Down close %,New 52-wk high,New 52-wk low,Net nh-nl,15% 52wh,15% 52wl,Net 15% h-l,30% 52wh,30% 52 wl,Net 30% h-l
2025-12-11,12.5984,5.6971,38.2353,25.2033,0.6484,2.7327,-2.0843,14.4048,38.3511,-23.9463,39.6017,58.6846,-19.0829
2025-12-10,16.3577,6.7655,23.2295,38.3562,0.5097,1.7609,-1.2512,13.8091,39.4347,-25.6256,38.9713,59.8703,-20.899
2025-12-09,23.2126,12.4884,38.6,10.7807,0.4178,13.5097,-13.0919,14.1133,38.9508,-24.8375,39.6936,59.0529,-19.3593
2025-12-08,8.7963,39.4444,21.0526,47.4178,1.0185,13.1019,-12.0833,12.6389,40.6944,-28.0556,38.1481,60.3704,-22.2222
2025-12-05,8.5542,10.6462,36.9565,35.3712,0.6974,7.3919,-6.6946,15.1557,37.4245,-22.2687,41.1901,57.6476,-16.4575
2025-12-04,9.0656,7.7638,27.1795,35.3293,0.6044,5.7183,-5.1139,15.5277,35.7973,-20.2696,41.5156,57.0897,-15.5742
2025-12-03,7.113,10.2278,20.915,36.3636,0.6974,6.5086,-5.8113,15.6671,35.8903,-20.2232,42.027,57.0432,-15.0163
2025-12-02,7.5814,9.3488,31.9018,30.8458,1.2093,5.0698,-3.8605,16.4186,34.1395,-17.7209,42.9767,56,-13.0233
2025-12-01,11.3942,8.4761,32.9268,41.5301,1.9917,3.6591,-1.6674,17.2302,33.2098,-15.9796,44.1871,55.5813,-11.3942
2025-11-28,10.9557,6.2005,40.8511,35.3383,0.9324,2.6107,-1.6783,17.296,33.0536,-15.7576,44.662,55.338,-10.676
2025-11-27,11.7949,6.2471,32.8063,34.3284,1.1655,1.6783,-0.5128,17.1562,32.6807,-15.5245,45.1282,55.1049,-9.9767
2025-11-26,18.6567,3.5914,38.5,29.8701,1.2593,2.3787,-1.1194,17.3974,33.0224,-15.625,45.6623,55.1306,-9.4683
2025-11-25,14.1857,6.6729,36.1842,29.3706,0.9799,6.5329,-5.553,16.3322,35.1377,-18.8054,43.2571,56.2762,-13.0191
2025-11-24,9.9907,24.5353,26.9767,47.7273,1.2082,8.5037,-7.2955,15.8457,35.4554,-19.6097,43.355,56.3197,-12.9647
2025-11-21,6.8692,11.7757,36.7347,38.0952,0.7009,5.3738,-4.6729,17.1495,32.9439,-15.7944,45.7009,54.7664,-9.0654
2025-11-20,11.1215,7.3364,30.6723,26.1146,1.6355,3.785,-2.1495,18.5981,30.9346,-12.3364,47.1028,53.2243,-6.1215
2025-11-19,9.7242,9.6307,36.5385,35.4369,1.7298,4.0206,-2.2908,18.2796,31.136,-12.8565,47.3118,52.7349,-5.4231
2025-11-18,7.2498,9.3078,36.129,39.196,1.5903,3.695,-2.1048,18.3349,30.4022,-12.0674,47.3807,52.1983,-4.8176
2025-11-17,15.7356,9.73,41.716,41.1483,2.7933,3.1657,-0.3724,19.6462,28.0726,-8.4264,48.0912,50.2793,-2.1881
2025-11-14,12.1723,10.0655,42.3077,31.6279,1.3577,2.8558,-1.4981,19.2416,28.7921,-9.5506,47.4251,51.6386,-4.2135
2025-11-13,14.4398,8.9545,30.1948,45.5497,1.7815,2.4379,-0.6564,18.9405,28.6451,-9.7046,47.9137,50.5391,-2.6254
2025-11-12,18.0113,6.5666,38.2813,33.5714,1.9231,1.97,-0.0469,18.7617,28.3302,-9.5685,48.2645,50.7505,-2.4859
2025-11-11,12.1539,11.8724,37.4517,35.1779,1.3139,4.5519,-3.2379,17.9728,29.0474,-11.0746,47.0671,51.9005,-4.8334
2025-11-10,14.6057,14.419,35.4633,46.2783,2.1932,4.5264,-2.3332,17.9188,28.5114,-10.5926,46.9435,51.5166,-4.573
2025-11-07,11.8365,12.1653,42.0635,30.5019,1.5031,5.2607,-3.7576,18.0836,27.9944,-9.9108,47.2992,51.5735,-4.2743
2025-11-06,7.8947,21.7105,35.119,51.2987,1.5038,4.3233,-2.8195,18.3271,27.6316,-9.3045,47.0865,50.8929,-3.8064
2025-11-04,9.5865,8.6936,30.3922,31.8919,1.8797,1.8797,0,20.2538,24.6241,-4.3703,50.4229,48.7782,1.6447
2025-11-03,14.7733,7.4334,45.2532,41.5094,3.1323,1.4025,1.7298,20.9911,23.7027,-2.7115,50.9584,47.2651,3.6933
2025-10-31,10.2214,7.1126,35.9447,31.7881,2.1196,1.2718,0.8479,20.3486,23.6458,-3.2972,50.5888,48.1394,2.4494
2025-10-30,9.0909,5.9821,38.8601,30.7087,1.8841,0.895,0.9892,20.7254,22.8921,-2.1667,50.4946,47.2445,3.2501
2025-10-29,13.4715,6.406,37.0629,32.3529,2.4023,0.9892,1.4131,21.7617,22.2798,-0.5181,50.683,47.5742,3.1088
2025-10-28,11.0902,6.5789,38.9831,36.4286,2.2086,1.0338,1.1748,20.7707,23.6842,-2.9135,50,48.6372,1.3628
2025-10-27,13.4579,7.3364,40.2778,41.4013,2.5234,0.9346,1.5888,20.3738,23.5047,-3.1308,49.8131,48.1776,1.6355
2025-10-24,9.0695,7.2838,35.7513,32.2581,1.4568,0.5169,0.9398,18.797,23.2613,-4.4643,49.5301,48.1203,1.4098
2025-10-23,14.4805,7.7104,38.961,42.6829,2.5858,0.3291,2.2567,19.417,22.708,-3.291,49.7884,47.8608,1.9276
2025-10-21,16,2.7294,29.1176,10.3448,1.8824,0.9882,0.8941,20,23.3882,-3.3882,49.5529,48.0471,1.5059
2025-10-20,16.043,7.2498,42.2741,32.9032,2.1515,2.4322,-0.2806,18.1946,25.2105,-7.0159,47.2872,49.5323,-2.2451
2025-10-17,10.9176,10.2588,29.7414,35.7798,1.5529,2.0235,-0.4706,17.3176,26.1176,-8.8,46.2588,50.4471,-4.1882
2025-10-16,16.6588,4.9412,34.1808,33.3333,1.6,1.3176,0.2824,17.7412,25.2706,-7.5294,47.5294,49.0824,-1.5529
2025-10-15,15.9134,6.3559,40.2367,34.8148,1.3183,2.4482,-1.1299,17.3729,26.3653,-8.9925,46.5631,49.4821,-2.919
2025-10-14,7.7249,15.8267,32.9268,37.7976,1.1776,3.203,-2.0254,16.4861,27.6024,-11.1163,45.9727,51.4366,-5.464
2025-10-13,8.4467,10.2769,34.4444,37.4429,1.2201,1.6893,-0.4693,17.9259,24.9179,-6.992,47.5833,48.8034,-1.2201
2025-10-10,16.2417,5.5241,35.1744,30.7692,1.4636,0.9915,0.4721,18.6025,23.3711,-4.7686,48.1114,47.5921,0.5194
2025-10-09,12.4528,7.1226,44.3182,46.3576,1.3208,1.934,-0.6132,18.4906,24.7642,-6.2736,47.3585,48.2075,-0.8491
2025-10-08,13.3019,6.7453,36.5248,31.4685,1.5566,1.9811,-0.4245,18.1132,24.717,-6.6038,47.5943,48.3491,-0.7547
2025-10-07,12.0397,7.6015,38.8235,37.2671,1.7941,1.9358,-0.1416,18.1775,23.56,-5.3824,47.5449,48.3003,-0.7554
2025-10-06,13.5657,8.9025,38.8889,33.8624,2.2138,1.1776,1.0363,17.9934,23.5045,-5.5111,47.1974,47.951,-0.7537
2025-10-03,19.4891,4.6831,43.4466,23.2323,1.9395,0.7096,1.2299,17.7389,22.5639,-4.825,47.5875,47.4929,0.0946
2025-10-01,19.9432,4.1686,45.6057,17.0455,1.3264,1.3264,0,16.7693,24.2539,-7.4846,45.9972,49.1236,-3.1265
2025-09-30,12.8266,8.5036,25.5556,32.4022,1.0926,2.0428,-0.9501,14.7743,26.3658,-11.5914,44.2755,51.3064,-7.0309
2025-09-29,15.8542,11.5476,26.2687,42.2131,1.3725,2.7922,-1.4198,15.0024,26.266,-11.2636,44.3445,51.2068,-6.8623
2025-09-26,5.8151,24.1659,23.7705,46.1538,1.0486,3.5748,-2.5262,14.919,25.5481,-10.6292,44.7092,50.9533,-6.244
2025-09-25,8.7828,9.5943,32.6087,39.3035,1.2411,1.7661,-0.5251,17.6611,21.4797,-3.8186,46.969,47.3986,-0.4296
2025-09-24,9.9284,7.8759,35.5769,38.1818,2.2912,1.0501,1.2411,18.7589,19.6181,-0.8592,48.6396,46.0621,2.5776
2025-09-23,12.0879,6.1634,40.7115,34.8837,2.0067,0.86,1.1467,19.7802,17.678,2.1022,49.355,44.4816,4.8734
2025-09-22,13.0703,9.3631,37.4545,37.5635,2.0437,0.808,1.2357,20.4848,16.9677,3.5171,49.4297,44.1065,5.3232
2025-09-19,12.7629,6.262,40.4494,29.0076,1.5774,0.6214,0.956,20.2677,16.348,3.9197,50.239,42.9254,7.3136
2025-09-18,12.7151,4.9235,33.0827,33.0097,1.673,0.239,1.434,20.2199,16.4436,3.7763,49.283,43.1166,6.1663
2025-09-17,15.4067,4.1627,34.7826,37.931,1.7703,0.1914,1.5789,20.1914,16.4115,3.7799,48.6603,43.7321,4.9282
2025-09-16,14.4295,3.0681,41.5282,31.25,2.0134,0.1918,1.8217,19.511,17.6414,1.8696,48.1304,44.3432,3.7872
2025-09-15,14.783,5.0072,44.1935,28.5714,2.1459,0.4292,1.7167,18.9795,18.598,0.3815,47.401,45.5889,1.8121
2025-09-12,11.3081,5.702,35.5932,27.7311,1.6291,0.2875,1.3416,18.4475,19.2142,-0.7667,46.3824,46.8615,-0.4792
2025-09-11,13.081,6.3728,34.0659,35.3383,0.9583,0.2396,0.7187,18.0642,18.9746,-0.9104,45.7115,46.2865,-0.575
2025-09-10,18.16,6.0374,37.7309,34.127,1.0541,0.0479,1.0062,17.9205,19.1663,-1.2458,45.1845,46.8136,-1.6291
2025-09-09,13.8476,7.0915,34.6021,40.5405,2.2041,0.6229,1.5812,17.633,21.1308,-3.4978,44.2262,47.5803,-3.3541
2025-09-08,20.229,6.6317,40.8019,33.0935,2.8149,0.4294,2.3855,17.5573,20.563,-3.0057,43.8931,48.0439,-4.1508
2025-09-05,14.0872,6.3728,39.7959,26.3158,1.7729,0.6229,1.15,16.8184,21.4662,-4.6478,43.747,49.2573,-5.5103
2025-09-04,16.0038,7.4748,24.5509,33.9744,2.3958,0.4792,1.9166,16.5788,21.0829,-4.5041,42.8845,49.4969,-6.6124
2025-09-03,18.4261,4.1267,46.875,25.5814,1.9194,0.5278,1.3916,17.2265,19.8177,-2.5912,44.0019,48.4645,-4.4626
2025-09-02,22.1422,5.0432,40.1302,35.2381,1.3929,0.6724,0.7205,15.9942,21.2296,-5.2354,42.6513,50.3842,-7.7329
2025-09-01,21.9617,5.311,42.2658,27.027,1.4354,1.1483,0.2871,15.3589,23.3971,-8.0383,42.0096,51.1005,-9.0909
2025-08-29,11.9346,7.3628,31.4516,30.0654,0.6737,2.1655,-1.4918,13.667,25.794,-12.127,40.616,53.4167,-12.8008
2025-08-28,8.7061,13.3237,27.6243,42.9603,0.7696,2.2126,-1.443,13.949,24.6272,-10.6782,40.2597,53.1025,-12.8427
2025-08-26,7.3112,16.4502,26.9737,37.1345,0.8177,1.5392,-0.7215,14.9591,23.3285,-8.3694,41.5103,51.8038,-10.2934
2025-08-25,14.5324,7.7698,38.2838,41.358,2.0144,0.4317,1.5827,16.5947,20.3837,-3.789,43.2134,48.4412,-5.2278
2025-08-22,10.6506,6.747,37.5566,24.2857,1.8795,0.4819,1.3976,16.5301,20.1446,-3.6145,43.6627,47.8554,-4.1928
2025-08-21,14.3614,5.6386,33.2215,29.9145,1.9759,0.3373,1.6386,16.9639,18.6988,-1.7349,43.8072,46.988,-3.1807
2025-08-20,17.7349,4.8193,46.7391,22,2.0723,0.2892,1.7831,17.012,18.4096,-1.3976,43.9518,47.1325,-3.1807
2025-08-19,18.958,5.0169,48.855,26.9231,1.7849,0.6753,1.1095,16.4978,19.7781,-3.2803,43.0777,48.6252,-5.5475
2025-08-18,27.6657,8.4054,38.0208,33.7143,2.3535,1.2968,1.0567,15.4179,22.4304,-7.0125,41.7867,49.6158,-7.829
2025-08-14,12.6509,13.2786,28.2443,44,1.2071,2.1246,-0.9174,14.0995,24.2395,-10.14,40.1738,51.521,-11.3472
2025-08-13,18.0764,9.4248,40.107,39.4872,1.4016,1.8366,-0.435,14.6448,23.0063,-8.3615,41.131,50.1208,-8.9899
2025-08-12,17.3913,8.7923,31.3889,45.0549,0.9179,1.401,-0.4831,14.058,22.9469,-8.8889,40.3382,50.7246,-10.3865
2025-08-11,15.9769,12.9933,40.6627,37.4074,1.1068,2.4062,-1.2993,14.1001,23.0991,-8.999,40.5679,50.7218,-10.154
2025-08-08,13.285,13.8164,26.9091,39.5105,0.9662,1.9807,-1.0145,13.913,22.8986,-8.9855,40.0966,51.0628,-10.9662
2025-08-07,11.1594,17.3913,34.632,25,1.0145,2.9952,-1.9807,14.9758,21.256,-6.2802,41.5459,48.6957,-7.1498
2025-08-06,9.372,17.2947,28.3505,39.1061,0.9179,2.029,-1.1111,15.0725,20.7729,-5.7005,42.2705,47.8744,-5.6039
2025-08-05,10.8748,8.6032,32.8889,36.5169,1.45,0.9667,0.4833,16.1914,18.028,-1.8366,43.9343,45.7226,-1.7883
2025-08-04,17.2214,9.5514,41.7367,34.3434,1.3989,1.2542,0.1447,16.5943,17.3661,-0.7718,43.9942,45.1037,-1.1095
2025-08-01,11.2833,18.1598,24.0343,48,1.9855,0.9201,1.0654,15.8838,17.6755,-1.7918,43.293,46.0048,-2.7119
2025-07-31,10.8896,16.6748,36.1607,23.6152,1.9446,1.1181,0.8264,17.7443,15.7025,2.0418,44.7739,42.8294,1.9446
2025-07-30,14.9878,6.5693,42.2078,34.8148,2.5791,0.6813,1.8978,18.1995,14.3552,3.8443,45.9854,41.3625,4.6229
2025-07-29,18.2084,6.8647,48.1283,23.4043,1.6553,1.2658,0.3895,17.8189,14.703,3.1159,45.813,41.0906,4.7225
2025-07-28,9.1876,22.4371,24.7368,45.9052,1.7408,1.1122,0.6286,16.5861,15.5222,1.0638,44.3424,43.1818,1.1605
2025-07-25,6.3778,18.9873,30.5344,41.0256,1.2171,0.6816,0.5355,18.0623,12.6095,5.4528,46.8354,38.851,7.9844
2025-07-24,9.3476,7.7897,38.0208,38.125,2.0935,0.4382,1.6553,19.5716,10.3213,9.2502,48.4907,35.1509,13.3398
2025-07-23,9.6444,6.9654,35.8586,34.2657,1.6561,0.3897,1.2664,20.4579,9.3522,11.1057,49.6347,34.0964,15.5382
2025-07-22,11.057,5.699,36.1233,44.4444,1.8997,0.1948,1.7048,20.4579,9.6931,10.7647,48.8553,33.7068,15.1486
2025-07-21,11.2294,7.5992,37.069,40.7643,2.2265,0.1936,2.0329,20.91,8.9061,12.0039,48.9835,33.5915,15.3921
2025-07-18,8.7762,4.7294,41.1111,32.9897,1.9503,0.0488,1.9015,20.3315,8.4837,11.8479,49.4881,33.057,16.431
2025-07-17,12.2379,4.1443,36.6534,29.4118,1.9503,0.0488,1.9015,20.7704,8.2399,12.5305,50.3169,31.9844,18.3325
2025-07-16,14.1044,4.002,44.9827,31.7073,2.001,0.0976,1.9034,20.8882,8.5408,12.3475,49.5364,32.1132,17.4231
2025-07-15,16.4063,2.7832,43.1548,42.1053,2.4414,0.293,2.1484,20.8008,9.082,11.7188,48.7305,33.5449,15.1855
2025-07-14,11.3537,6.8899,44.4444,31.6901,1.7952,0.4852,1.31,19.3595,9.8011,9.5585,47.1131,34.6434,12.4697
2025-07-11,8.4555,6.5982,34.6821,28.1481,1.2219,0.3421,0.8798,18.9638,9.824,9.1398,47.2141,34.6041,12.61
2025-07-10,11.1601,3.5732,46.4912,26.0274,1.3216,0.2447,1.0768,19.9217,9.0553,10.8664,48.0176,33.2844,14.7332
2025-07-09,12.2309,3.9628,42.8,25.9259,1.272,0.2446,1.0274,19.4227,9.2466,10.1761,47.6027,34.0998,13.5029
2025-07-08,11.3936,6.6993,37.3391,29.927,1.3692,0.489,0.8802,19.1687,9.291,9.8778,47.3839,34.0342,13.3496
2025-07-07,12.0136,7.7821,42.915,38.75,1.5078,0.4377,1.07,19.3093,9.0953,10.214,47.4708,33.7549,13.716
2025-07-04,12.8481,4.6409,41.0646,28.4211,1.5144,0.2931,1.2213,19.5408,8.8911,10.6497,47.9726,33.7567,14.2159
2025-07-03,12.2618,4.2501,42.6295,35.6322,1.8075,0.2931,1.5144,19.1011,9.2819,9.8192,47.8261,35.0757,12.7504
2025-07-02,10.5134,6.0636,45.5814,35.4839,1.7115,0.2934,1.4181,18.8264,9.8778,8.9487,47.1883,34.4254,12.7628
2025-07-01,13.761,4.8972,43.7722,41,2.6934,0.2938,2.3996,19.001,9.5984,9.4025,47.2576,34.5739,12.6836
2025-06-30,18.204,5.4173,49.3298,29.7297,2.489,0.5368,1.9522,19.1801,8.8824,10.2977,46.9009,34.407,12.4939
2025-06-27,15.6112,4.9583,44.3396,25.7426,2.3564,0.4418,1.9146,18.0658,9.6711,8.3947,45.8517,35.6406,10.2111
2025-06-26,12.1316,4.8134,38.0567,31.6327,2.1611,0.3438,1.8173,17.2888,9.725,7.5639,45.1866,36.2967,8.89
2025-06-25,22.5822,2.8473,47.8261,36.2069,1.3746,0.2946,1.08,16.7403,10.0147,6.7256,45.0172,36.6716,8.3456
2025-06-24,24.5459,4.3692,27.8,42.6966,1.1782,0.5891,0.5891,15.2185,11.6348,3.5837,42.8571,39.5189,3.3382
2025-06-23,12.1523,10.0049,41.3655,25.8537,1.2201,0.5368,0.6833,14.4461,12.8355,1.6105,41.6789,42.4597,-0.7809
2025-06-20,15.5054,6.526,40.5063,27.8195,0.7851,0.736,0.0491,13.9843,12.8557,1.1286,41.2169,42.1982,-0.9814
2025-06-19,6.5815,22.2986,22.3881,39.4273,0.7859,0.7859,0,13.2613,14.1454,-0.8841,40.2259,44.6464,-4.4204
2025-06-18,9.4934,7.4274,34.1969,35.0993,1.1805,0.3443,0.8362,14.8549,11.0674,3.7875,42.9907,39.695,3.2956
2025-06-17,10.969,9.149,33.6323,46.2366,1.4757,0.2951,1.1805,15.0025,9.7885,5.214,44.1712,38.9572,5.214
2025-06-16,11.4481,10.7143,47.4359,15.9817,1.5166,0.3914,1.1252,15.6067,9.0998,6.5068,44.9119,36.3992,8.5127
2025-06-13,8.3169,20.8169,39.0533,14.4208,1.0335,0.5906,0.4429,15.1575,8.9567,6.2008,44.2421,37.2047,7.0374
2025-06-12,11.565,13.0413,30.2128,37.3585,1.624,0.1476,1.4764,15.6988,7.4311,8.2677,45.5217,34.0551,11.4665
2025-06-11,23.0958,5.258,38.2979,28.0374,2.113,0.1474,1.9656,16.8059,6.5848,10.2211,47.5184,30.1229,17.3956
2025-06-10,17.0684,4.181,44.0922,31.7647,2.6562,0.1968,2.4594,17.3143,7.2307,10.0836,46.8765,30.6936,16.183
2025-06-09,25.5517,4.0216,42.4184,29.2683,2.4031,0.2452,2.1579,17.0672,7.4056,9.6616,46.2972,30.8485,15.4487
2025-06-06,18.0344,6.1916,44.6866,26.9841,2.3587,0.1474,2.2113,15.774,8.8943,6.8796,44.2752,34.0049,10.2703
2025-06-05,18.1327,3.3907,43.6314,18.8406,2.1622,0.2457,1.9165,15.0369,9.7789,5.258,42.9975,35.5774,7.4201
2025-06-04,14.742,6.2408,46.6667,33.0709,1.7199,0.3931,1.3268,14.3489,9.828,4.5209,42.3587,36.9533,5.4054
2025-06-03,14.6509,6.4405,34.2282,38.1679,1.4749,0.295,1.1799,14.5034,10.2753,4.2281,41.6421,37.414,4.2281
2025-06-02,18.7929,10.5986,46.9974,32.8704,2.2571,0.1963,2.0608,14.7694,9.7154,5.054,42.002,37.0461,4.9558
2025-05-30,15.8519,10.5679,38.0062,39.2523,2.2222,0.3951,1.8272,14.0247,9.7778,4.2469,41.2346,37.4815,3.7531
2025-05-29,15.0617,8.2963,44.2623,44.6429,1.7284,0.3457,1.3827,14.2222,8.8889,5.3333,41.8765,37.2346,4.642
2025-05-28,15.2249,7.6619,46.4286,35.4839,1.6312,0.2472,1.3841,14.088,8.6505,5.4375,41.1765,37.1725,4.004
2025-05-27,13.5442,5.9318,43.0657,40,1.1369,0.1483,0.9886,13.7914,8.4034,5.388,41.2259,38.3589,2.867
2025-05-26,18.8392,7.7226,40.9922,36.9427,1.7708,0.0984,1.6724,13.7727,8.2145,5.5583,40.6788,37.8751,2.8037
2025-05-23,16.6254,6.5314,40.1786,36.3636,1.6329,0.1484,1.4844,13.1618,8.7086,4.4532,40.2276,39.1885,1.0391
2025-05-22,11.82,7.0722,46.4435,39.1608,1.1869,0.1484,1.0386,12.908,9.8912,3.0168,38.9713,41.2463,-2.275
2025-05-21,14.095,7.3195,39.6491,37.1622,1.0386,0.2473,0.7913,13.0564,9.1494,3.907,39.1691,41.1474,-1.9782
2025-05-20,13.4587,13.7556,30.5147,46.7626,1.336,0.1979,1.1381,12.766,9.2034,3.5626,38.3474,42.0584,-3.711
2025-05-19,30.7919,5.9026,41.3738,39.1667,1.9675,0.1476,1.82,13.6252,6.8864,6.7388,39.0556,38.8096,0.2459
2025-05-16,24.5796,5.4402,53.5211,31.8182,1.4837,0.0495,1.4342,12.4135,8.5559,3.8576,38.1306,42.2354,-4.1048
2025-05-15,23.3053,4.7501,49.0446,38.5417,1.5339,0.0495,1.4844,12.0238,10.8857,1.1381,36.4176,44.384,-7.9664
2025-05-14,29.9852,3.1173,49.67,22.2222,1.6329,0.099,1.5339,11.1331,12.8154,-1.6823,34.3889,47.6992,-13.3102
2025-05-13,27.2997,4.6489,45.2899,26.5957,0.9397,0.1484,0.7913,10.1385,17.6063,-7.4679,32.3937,52.5717,-20.178
2025-05-12,81.9882,2.6575,73.8896,27.7778,1.2303,0.2953,0.935,9.6949,20.5217,-10.8268,30.8071,54.6752,-23.8681
2025-05-09,8.1108,37.4382,32.9268,15.0594,0.3462,3.9565,-3.6103,7.0227,35.8556,-28.8328,25.5193,62.908,-37.3887
2025-05-08,21.4639,14.9357,16.5899,32.1192,0.7913,1.5331,-0.7418,7.3195,32.9377,-25.6182,26.0138,62.364,-36.3501
2025-05-07,15.6126,16.1067,37.0253,16.5644,0.5435,2.7174,-2.1739,7.8063,31.1759,-23.3696,26.9763,60.7708,-33.7945
2025-05-06,6.3735,40.6621,14.7287,60.7533,0.3953,1.581,-1.1858,7.4605,32.164,-24.7036,25.6917,62.5,-36.8083
2025-05-05,23.3268,6.2992,40.0844,39.0625,0.5906,0.689,-0.0984,8.5138,23.4744,-14.9606,28.8878,57.185,-28.2972
2025-05-02,13.3399,9.4862,25.5556,35.9375,0.5929,0.8399,-0.247,8.004,26.9763,-18.9723,27.5692,60.4249,-32.8557
2025-04-30,8.1148,23.9485,17.6829,41.5289,0.4453,0.6927,-0.2474,8.1643,25.9772,-17.813,28.5007,59.2776,-30.7768
2025-04-29,14.1019,7.1252,29.1228,38.8889,0.7422,0.2969,0.4453,8.857,19.5448,-10.6878,30.1831,55.715,-25.5319
2025-04-28,14.2294,10.5367,33.218,36.4486,0.6401,0.3939,0.2462,9.1088,18.4638,-9.355,30.4776,55.7853,-25.3077
2025-04-25,6.1881,66.0891,24.8,46.4419,0.6436,0.396,0.2475,8.7624,18.6139,-9.8515,30.7426,56.5842,-25.8416
2025-04-24,16.1227,6.9238,38.0368,33.5714,1.0386,0.2473,0.7913,10.5341,9.6439,0.8902,33.9763,48.6647,-14.6884
2025-04-23,16.0158,8.1068,45.3704,18.9024,0.7415,0.1483,0.5932,10.3312,10.1335,0.1977,34.3549,49.0361,-14.6812
2025-04-22,23.9625,4.496,43.0928,40.6593,1.087,0.247,0.8399,9.8814,10.9684,-1.087,33.6957,49.7036,-16.0079
2025-04-21,29.7684,4.83,47.351,24.4898,1.5278,0.2464,1.2814,10.0049,13.1099,-3.105,32.9226,52.7353,-19.8127
2025-04-17,19.0523,4.9852,41.1917,24.7525,1.0859,0.1481,0.9378,8.7364,18.7068,-9.9704,30.8983,56.6634,-25.7651
2025-04-16,23.0731,3.9526,44.7537,27.5,1.1364,0.247,0.8893,8.0534,21.3933,-13.3399,30.2372,58.1522,-27.915
2025-04-15,53.6718,2.4643,56.382,18,0.9857,0.2464,0.7393,7.6885,26.072,-18.3834,28.6841,60.0789,-31.3948
2025-04-11,50.9881,2.9644,42.5388,18.3333,0.4941,0.4941,0,5.8794,37.0059,-31.1265,24.4565,65.1186,-40.6621
2025-04-09,9.8466,19.9406,33.1658,37.2208,0.4453,1.4844,-1.0391,5.0965,44.6809,-39.5844,21.2271,67.8377,-46.6106
2025-04-08,58.1108,4.7972,34.6383,24.7423,0.3462,0.5935,-0.2473,4.7972,41.7903,-36.9931,22.2552,66.815,-44.5598
2025-04-07,3.4585,94.8617,28.5714,57.4479,0.1976,23.8636,-23.666,3.7549,48.6166,-44.8617,19.8123,69.9605,-50.1482
2025-04-04,9.3472,54.5005,30.1587,55.5354,0.3956,2.4728,-2.0772,5.6874,38.9713,-33.2839,24.6291,64.639,-40.0099
2025-04-03,30.2671,5.9347,50,25.8333,0.4451,0.544,-0.0989,7.6657,30.366,-22.7003,28.8823,60.3858,-31.5035
2025-04-02,23.3432,5.4402,55.2966,16.3636,0.3956,1.1869,-0.7913,7.7646,36.0534,-28.2888,27.6954,62.2156,-34.5203
2025-04-01,42.2792,7.3508,54.0257,39.5973,0.3947,3.256,-2.8614,7.1534,40.5525,-33.3991,25.9497,63.5915,-37.6418
2025-03-28,27.6322,18.2897,14.8479,37.5676,0.3955,9.046,-8.6505,6.9698,44.5872,-37.6174,24.9135,65.1508,-40.2373
2025-03-27,22.9095,21.2271,34.7732,47.5524,0.2474,9.5992,-9.3518,6.7788,43.9386,-37.1598,25.0866,64.3246,-39.238
2025-03-26,10.4352,30.8111,18.9573,59.5506,0.3462,5.0445,-4.6983,6.3798,42.9773,-36.5974,24.6785,64.8368,-40.1583
2025-03-25,13.0628,36.3681,23.4848,53.6054,0.5443,2.1277,-1.5834,6.7293,37.902,-31.1727,26.3731,61.8506,-35.4775
2025-03-24,35.8342,5.6762,33.3333,32.1739,1.234,0.7897,0.4442,7.6505,30.9477,-23.2971,28.5785,59.0326,-30.4541
2025-03-21,36.206,5.6959,44.5964,25.2174,0.7429,0.7925,-0.0495,6.8351,33.9277,-27.0926,27.2907,60.8222,-33.5315
2025-03-20,29.7672,6.4884,32.6123,30.5344,0.6439,0.9906,-0.3467,6.4388,40.4656,-34.0267,25.0619,63.5958,-38.5339
2025-03-19,48.8856,4.2595,50.8612,13.9535,0.842,1.6345,-0.7925,5.6464,42.001,-36.3546,24.418,63.6949,-39.2769
2025-03-18,43.7066,6.7889,49.8866,34.3066,0.5451,4.7572,-4.2121,5.005,48.6125,-43.6075,21.3578,66.0555,-44.6977
2025-03-17,17.4493,23.5788,24.0793,49.2662,0.5437,13.6925,-13.1488,4.5971,52.9906,-48.3935,19.0311,68.0672,-49.0361
