Date,4% advance,4% decline,Net breadth,3% range,5d range,Volume,+15% in 5d,-10% in 5d,10% + 10ema,10% - 10ema
2025-09-22,4.8954,3.5171,1.3783,46.8156,15.3992,0.74,2.6141,0.903,2.0913,0.1426
2025-09-19,5.1625,1.8164,3.3461,55.8795,18.021,1.0504,2.3901,0.6214,1.6252,0.2868
2025-09-18,4.2065,1.6252,2.5813,54.3021,17.9732,0.714,2.7725,0.5736,1.9598,0.1434
2025-09-17,5.3589,1.5789,3.7799,57.177,17.6077,0.881,2.7273,0.5263,2.1053,0.1914
2025-09-16,5.9923,0.9588,5.0336,56.999,17.4497,0.7456,2.3969,0.8629,2.349,0.1438
2025-09-15,6.5331,1.4306,5.1025,56.1278,16.6905,0.5791,2.4797,1.0014,2.0505,0.1907
2025-09-12,4.0249,1.5812,2.4437,56.6363,14.9976,0.4707,2.252,0.9583,1.6291,0.1437
2025-09-11,4.4562,2.252,2.2041,52.276,15.0455,0.6016,2.5874,0.9104,1.8208,0.2396
2025-09-10,6.8519,2.0604,4.7916,48.1073,10.0623,0.8583,2.2041,0.9104,1.9645,0.1917
2025-09-09,4.7916,2.8749,1.9166,52.5635,11.0206,0.4467,2.6354,0.7667,2.3,0.2875
2025-09-08,8.2538,2.1947,6.0592,45.9924,10.3531,0.5237,3.5305,0.8588,2.958,0.2863
2025-09-05,5.6061,1.677,3.9291,49.8323,8.1936,0.3402,3.2583,0.6229,2.4437,0.2396
2025-09-04,3.9291,2.5395,1.3896,35.9368,7.6665,0.6339,2.7791,0.7667,1.9166,0.2875
2025-09-03,8.6372,1.0557,7.5816,52.0154,8.7332,0.5816,2.1593,0.9117,1.9674,0.1919
2025-09-02,8.8857,1.7771,7.1085,42.8434,6.8204,0.6758,1.4409,1.3929,1.585,0.1921
2025-09-01,9.2823,1.4354,7.8469,47.0813,5.6938,0.3779,1.3397,2.0096,1.5311,0.4785
2025-08-29,3.7536,2.2137,1.5399,46.4389,5.2936,0.2955,0.9143,3.3686,0.8662,0.4812
2025-08-28,2.405,5.7239,-3.3189,43.4824,4.6176,0.3367,0.9139,2.5493,0.6734,0.5291
2025-08-26,1.9721,6.1087,-4.1366,39.0091,7.4074,0.5008,1.3468,1.3468,0.8658,0.3367
2025-08-25,5.5635,3.2134,2.3501,48.1055,13.1894,0.4359,2.494,0.7194,1.5827,0.3357
2025-08-22,4,1.6386,2.3614,55.0843,10.3614,0.3113,3.4699,0.5301,1.6386,0.0964
2025-08-21,4.7711,1.6867,3.0843,52.7229,8.2892,0.4799,3.3253,0.7229,1.8795,0.0964
2025-08-20,8.2892,1.0602,7.2289,51.1807,7.5181,0.5731,3.1807,1.1566,2.4578,0.1446
2025-08-19,9.2619,1.3507,7.9112,47.9981,7.7183,0.5281,2.8944,1.2542,1.8331,0.3377
2025-08-18,10.5187,2.8338,7.6849,39.1931,7.877,0.7476,2.4976,3.2181,1.4409,1.0567
2025-08-14,3.5732,5.8426,-2.2694,44.761,9.1743,0.3725,1.7866,3.9594,1.1106,1.1589
2025-08-13,7.2499,3.7216,3.5283,46.2542,7.6365,0.4536,1.305,3.4799,0.87,0.87
2025-08-12,5.4589,3.9614,1.4976,45.4589,5.9903,0.3539,0.7246,4.058,0.628,0.8696
2025-08-11,6.4966,4.8604,1.6362,39.3648,5.1492,0.3935,0.5775,4.4755,0.6256,0.9143
2025-08-08,3.5749,5.4589,-1.8841,36.4734,4.8309,0.3199,0.8213,3.6232,0.5314,0.8213
2025-08-07,3.8647,4.3478,-0.4831,33.7681,4.2029,0.4583,0.6763,4.6377,0.5797,0.7246
2025-08-06,2.657,6.7633,-4.1063,35.6039,4.8792,0.3477,0.7729,5.6522,0.5797,0.7246
2025-08-05,3.5766,3.1416,0.435,46.0609,4.6883,0.2954,1.0633,3.4799,0.7733,0.8217
2025-08-04,7.1877,3.2803,3.9074,38.5914,4.7757,0.3518,1.7849,2.219,1.013,0.7236
2025-08-01,2.7119,8.7167,-6.0048,31.4286,4.2615,0.4123,1.0169,3.3414,0.7264,0.5811
2025-07-31,3.9378,3.9378,0,37.9193,4.8614,0.485,1.0695,3.7433,0.9237,0.3889
2025-07-30,6.326,2.2871,4.0389,48.6618,3.8443,0.3591,1.0219,4.0389,1.0706,0.3893
2025-07-29,8.7634,1.6066,7.1568,39.2892,4.2843,0.3853,1.0224,4.333,1.0711,0.3895
2025-07-28,2.2727,10.2998,-8.0271,26.7892,4.5938,0.4423,0.8704,5.7544,0.7737,1.2089
2025-07-25,1.9474,7.7897,-5.8423,39.1918,7.741,0.4086,1.0711,3.7001,1.2171,0.5355
2025-07-24,3.554,2.9698,0.5842,54.2356,12.9017,0.3849,1.4606,1.8987,1.4606,0.2921
2025-07-23,3.4584,2.3868,1.0716,57.9152,12.1286,0.3931,1.6561,1.51,1.4126,0.2435
2025-07-22,3.9942,2.5329,1.4613,55.0901,13.0054,0.4119,2.3868,1.169,1.8997,0.3897
2025-07-21,4.1626,3.0978,1.0649,53.0494,13.7464,0.4126,2.7106,1.3553,1.5973,0.484
2025-07-18,3.608,1.5602,2.0478,54.4612,13.0668,0.3709,2.4378,0.9264,1.6577,0.195
2025-07-17,4.4856,1.2189,3.2667,58.2155,13.3106,0.4729,1.7065,0.9264,1.6577,0.0975
2025-07-16,6.3446,1.2689,5.0756,58.5652,12.3475,0.5536,1.8546,0.7809,1.7082,0.0488
2025-07-15,7.0801,1.1719,5.9082,55.957,12.5,0.5351,1.8066,0.3418,1.4648,0.0488
2025-07-14,5.0461,2.1834,2.8627,51.1402,12.7123,0.4006,2.0378,1.1645,1.8438,0.2426
2025-07-11,2.9326,1.8573,1.0753,52.9814,13.392,0.3594,1.564,0.9775,1.7595,0.1955
2025-07-10,5.1884,0.93,4.2584,59.6182,16.0548,0.3707,2.0558,0.93,1.909,0.1468
2025-07-09,5.2348,1.0274,4.2074,58.2192,16.047,0.3523,1.7123,0.7828,1.5656,0.2446
2025-07-08,4.2543,2.0049,2.2494,52.1271,14.6699,0.378,2.0049,0.978,1.5648,0.2445
2025-07-07,5.1556,3.0156,2.1401,49.7568,13.8132,0.3183,2.2374,1.1673,1.8969,0.3405
2025-07-04,5.276,1.319,3.957,58.2316,14.6067,0.323,2.6869,0.9282,2.0518,0.1954
2025-07-03,5.2272,1.5144,3.7128,58.6712,13.4831,0.3507,2.6869,0.5862,1.8564,0.1954
2025-07-02,4.7922,2.1516,2.6406,51.3447,12.8606,0.4305,2.6895,0.5379,2.1516,0.1956
2025-07-01,6.0235,2.0078,4.0157,51.0774,12.1939,0.4796,3.477,0.6366,2.3506,0.1959
2025-06-30,8.98,1.6105,7.3694,50.8053,10.1025,0.6256,3.2211,0.7321,2.1962,0.2928
2025-06-27,6.9219,1.2764,5.6456,52.381,6.1856,0.7796,2.7,0.6382,1.8655,0.2946
2025-06-26,4.6169,1.5226,3.0943,52.2593,5.6483,0.4326,2.6031,0.4912,1.5717,0.442
2025-06-25,10.8002,1.0309,9.7693,49.19,5.6946,0.531,1.5709,0.9327,1.3746,0.3927
2025-06-24,6.8238,1.8655,4.9583,46.4408,5.8419,0.4261,1.0309,1.62,0.8346,0.3436
2025-06-23,5.0268,2.5866,2.4402,49.4388,5.5149,0.2518,1.1713,2.7818,1.0737,0.5368
2025-06-20,6.2807,1.8155,4.4652,41.2169,5.6428,0.4352,0.8342,2.0118,0.7851,0.3435
2025-06-19,1.4735,8.7917,-7.3183,26.1297,5.5992,0.2552,0.8841,4.0766,0.7367,0.442
2025-06-18,3.2464,2.607,0.6394,50.7132,3.0497,0.2236,1.033,3.0989,1.1313,0.1968
2025-06-17,3.6891,4.2302,-0.5411,40.1377,2.9021,0.2679,1.1805,2.1151,1.1313,0.2459
2025-06-16,5.4305,1.7123,3.7182,30.7241,2.6908,0.3155,2.2994,0.9295,1.5166,0.1957
2025-06-13,3.248,3.002,0.2461,36.3681,3.0512,0.4031,3.0512,0.7874,1.5256,0.2953
2025-06-12,3.4941,4.872,-1.378,29.2323,6.2008,0.6518,3.7894,0.8858,2.7559,0.0984
2025-06-11,8.8452,1.4742,7.371,38.3292,8.4029,1.2685,4.914,0.6388,3.4398,0.0491
2025-06-10,7.5258,1.3281,6.1977,49.4343,7.9685,0.8169,4.2794,0.7378,3.5416,0.0984
2025-06-09,10.8386,1.177,9.6616,45.0221,8.5336,0.9018,3.4821,0.9318,3.1388,0
2025-06-06,8.059,1.6708,6.3882,48.4521,9.2875,0.5759,3.2924,1.2285,2.457,0
2025-06-05,7.9115,0.6388,7.2727,49.14,8.3047,0.5742,2.4079,1.2285,2.6536,0.0983
2025-06-04,6.8796,2.0639,4.8157,49.5823,8.4029,0.4082,1.9165,1.9656,2.0639,0.2948
2025-06-03,5.0147,2.4582,2.5565,43.3628,8.7512,0.5169,2.409,2.0157,2.0649,0.0983
2025-06-02,8.8322,3.4838,5.3484,38.1256,8.8813,0.7733,2.7969,1.7664,2.895,0.0981
2025-05-30,6.0247,4.1481,1.8765,42.6667,10.8642,1.1284,3.358,1.4321,2.8642,0.1481
2025-05-29,6.6667,3.7037,2.963,51.5062,11.6543,0.6714,3.5556,1.3333,3.4074,0.1975
2025-05-28,7.0687,2.7187,4.35,49.9259,11.1715,0.6801,3.2625,0.9392,3.213,0.0989
2025-05-27,5.8329,2.3727,3.4602,54.869,10.3806,0.5256,3.5591,0.9886,3.3613,0.1483
2025-05-26,7.7226,2.8529,4.8697,46.6798,6.8864,0.8347,2.8037,1.9183,3.6399,0.0984
2025-05-23,6.6799,2.3751,4.3048,47.5507,5.3934,0.6127,2.7709,1.1875,3.1667,0.099
2025-05-22,5.4896,2.7695,2.7201,49.6538,4.3027,0.4159,3.3136,1.0386,3.1157,0.0989
2025-05-21,5.5885,2.7201,2.8684,42.5321,4.2038,0.6286,4.55,0.8902,3.8576,0.0495
2025-05-20,4.1069,6.4325,-2.3256,25.0371,3.3647,1.1047,6.4819,0.3958,4.2553,0.099
2025-05-19,12.7398,2.3119,10.4279,30.0541,3.394,2.3633,9.8377,0.7378,7.2307,0.0984
2025-05-16,13.1553,1.731,11.4243,41.6914,2.6706,1.5899,21.0188,0.2967,7.2206,0.1978
2025-05-15,11.43,1.8308,9.5992,42.8996,0.7422,1.3512,12.4691,0.3464,5.4923,0.1484
2025-05-14,14.8936,0.6927,14.2009,38.4958,0.6927,1.3103,6.284,0.3958,4.0079,0.1979
2025-05-13,12.364,1.2364,11.1276,36.0534,0.8408,0.8442,3.5114,0.3956,2.1761,0.1978
2025-05-12,60.5807,0.7382,59.8425,25.935,0.935,1.2298,1.4764,0.9843,1.4764,0.2953
2025-05-09,2.6706,5.638,-2.9674,22.8981,1.3848,0.375,0.9397,3.1652,0.6924,0.7913
2025-05-08,3.5608,4.7972,-1.2364,13.4026,2.0772,0.411,1.1375,3.2641,0.7418,0.7418
2025-05-07,5.7806,2.668,3.1126,18.7253,1.8281,0.3651,0.7411,3.9526,0.6423,0.6917
2025-05-06,0.9387,24.7036,-23.7648,16.996,2.7174,0.3366,0.6917,4.9901,0.4941,0.8399
2025-05-05,9.3504,2.4606,6.8898,38.3858,3.4449,0.2893,1.2303,2.7559,0.935,0.2461
2025-05-02,3.4091,3.4091,0,32.8063,1.4822,0.2993,0.9881,10.4249,0.8893,0.2964
2025-04-30,1.4349,9.9456,-8.5106,28.5007,1.7318,0.3031,0.8906,9.4508,0.9896,0.5443
2025-04-29,4.1069,2.7709,1.336,38.3968,1.5834,0.1993,1.4844,4.1564,1.3855,0.2474
2025-04-28,4.7267,3.8405,0.8863,35.549,1.7725,0.2188,1.9695,3.0527,1.2802,0.2954
2025-04-25,1.5347,30.6931,-29.1584,7.5248,1.6337,0.8909,2.5743,1.7822,1.6337,0.198
2025-04-24,6.1325,2.3244,3.8081,43.3729,3.3136,0.465,4.8961,0.6924,4.3521,0.1484
2025-04-23,7.2664,1.5324,5.7341,26.1987,3.4602,0.5739,6.4261,0.4943,5.1903,0.1483
2025-04-22,10.3261,1.8281,8.498,37.5494,2.6186,0.6409,11.5119,0.4447,5.8794,0.1976
2025-04-21,14.0956,1.1828,12.9128,34.4505,1.6757,0.5988,14.9828,0.2464,5.3721,0.1971
2025-04-17,7.848,1.234,6.614,41.8559,1.2833,0.3319,7.848,0.3455,4.541,0.1974
2025-04-16,10.3261,1.087,9.2391,43.2312,1.1858,0.3301,10.4743,0.1976,4.4466,0.1482
2025-04-15,30.2612,0.4436,29.8176,31.4933,0.8379,0.3931,2.6121,0.8871,3.2528,0.1971
2025-04-11,21.6897,0.5435,21.1462,31.1265,0.5929,0.2587,1.1364,6.9664,1.4328,0.3458
2025-04-09,3.2657,7.4221,-4.1564,30.4305,0.3958,0.1075,1.1875,12.9144,0.8412,1.9792
2025-04-08,20.1286,1.1869,18.9416,19.3867,0.3462,0.1757,1.6815,6.3798,0.7913,1.2364
2025-04-07,0.9881,54.496,-53.5079,9.0415,0.3458,0.876,2.2727,10.9684,0.4941,4.6443
2025-04-04,2.819,30.2671,-27.4481,13.0069,1.7804,0.3897,4.3027,2.7695,1.8299,1.1375
2025-04-03,15.1335,1.5331,13.6004,26.8546,2.0277,0.3678,4.6489,0.9891,2.9674,0.4946
2025-04-02,12.908,0.8902,12.0178,26.459,1.7804,0.1905,1.632,1.2859,1.8299,0.3462
2025-04-01,22.8416,2.9107,19.9309,21.6576,1.6774,0.1931,1.0853,5.6734,1.48,0.592
2025-03-28,4.1028,6.871,-2.7682,16.7573,2.0761,1.3193,1.1369,12.3579,1.0875,2.6693
2025-03-27,7.9664,10.094,-2.1277,20.6333,1.6329,4.5706,1.7318,6.6799,1.336,2.0782
2025-03-26,1.9782,18.3482,-16.3699,21.4639,1.5331,1.5884,2.0772,3.7587,1.2859,1.2364
2025-03-25,3.0678,19.4953,-16.4275,15.3884,1.336,2.5936,6.1356,0.6927,2.2266,0.5443
2025-03-24,11.9447,1.8263,10.1185,26.999,1.6288,3.4831,15.7453,0.5429,5.7749,0.3949
2025-03-21,16.1466,1.4364,14.7103,26.5973,1.2382,3.5989,7.8257,0.8915,3.9128,0.4953
2025-03-20,9.7078,1.9812,7.7266,26.7954,1.5354,2.3019,3.5661,1.4859,1.9812,0.6934
2025-03-19,24.8638,0.5944,24.2694,25.5077,1.8326,2.8867,2.3279,1.7831,1.8821,0.7925
2025-03-18,21.8038,2.329,19.4747,27.3043,2.5768,1.7121,1.1397,6.0456,0.7929,1.4866
2025-03-17,4.2017,11.6164,-7.4147,25.4572,1.7301,1.0356,0.4943,23.1834,0.4943,3.3119
