Date,4% advance,4% decline,Net breadth,3% range,5d range,Volume,+15% in 5d,-10% in 5d,10% + 10ema,10% - 10ema
2025-09-15,6.619,1.4286,5.1905,56.0952,16.6667,0.5782,2.4762,1,2.0476,0.1905
2025-09-12,4.067,1.5789,2.488,56.555,14.9761,0.4722,2.2488,0.9569,1.6268,0.1435
2025-09-11,4.4498,2.2488,2.201,52.201,15.0239,0.6006,2.5837,0.9091,1.8182,0.2392
2025-09-10,6.8421,2.1053,4.7368,48.0383,10.0478,0.8604,2.201,0.9091,1.9617,0.1914
2025-09-09,4.7847,2.8708,1.9139,52.5837,11.0048,0.4454,2.6316,0.7656,2.2967,0.2871
2025-09-08,8.242,2.2392,6.0029,45.9743,10.3383,0.5229,3.5255,0.8576,2.9538,0.2859
2025-09-05,5.5981,1.6746,3.9234,49.8086,8.1818,0.3397,3.2536,0.622,2.4402,0.2392
2025-09-04,3.9253,2.5371,1.3882,35.9023,7.6592,0.6339,2.7764,0.8138,1.9148,0.2872
2025-09-03,8.6248,1.1021,7.5228,51.9406,8.7207,0.584,2.1562,0.9583,1.9645,0.1917
2025-09-02,8.8729,1.7746,7.0983,42.8297,6.8106,0.6764,1.4388,1.4388,1.5827,0.1918
2025-09-01,9.269,1.4333,7.8356,47.0616,5.6856,0.3779,1.3378,2.0545,1.5289,0.4778
2025-08-29,3.7482,2.2585,1.4897,46.42,5.2859,0.2951,0.913,3.4118,0.865,0.4805
2025-08-28,2.4015,5.7637,-3.3622,43.4678,4.611,0.3377,0.9126,2.5456,0.6724,0.5283
2025-08-26,1.9693,6.1479,-4.1787,38.9529,7.3967,0.5016,1.3449,1.3449,0.8646,0.3362
2025-08-25,5.5556,3.2567,2.2989,48.0843,13.1705,0.4347,2.4904,0.7184,1.5805,0.3352
2025-08-22,4.0423,1.6843,2.358,55.0529,10.3465,0.3126,3.4649,0.5294,1.6362,0.0962
2025-08-21,4.8604,1.6843,3.1761,52.6949,8.2772,0.4799,3.3205,0.7218,1.8768,0.0962
2025-08-20,8.2772,1.0587,7.2185,51.155,7.5072,0.5738,3.1761,1.155,2.4543,0.1444
2025-08-19,9.2486,1.3487,7.8998,47.9769,7.7071,0.5272,2.8902,1.2524,1.8304,0.3372
2025-08-18,10.5516,2.8777,7.6739,39.2326,7.8657,0.7433,2.494,3.2134,1.4388,1.0552
2025-08-14,3.568,5.8824,-2.3144,44.7445,9.161,0.372,1.784,3.9537,1.109,1.1572
2025-08-13,7.2394,3.7162,3.5232,46.2355,7.6255,0.4565,1.3514,3.4749,0.917,0.8687
2025-08-12,5.4993,3.9556,1.5437,45.4896,5.9817,0.353,0.7718,4.0521,0.6753,0.8683
2025-08-11,6.5353,4.8534,1.6819,39.3561,5.1418,0.393,0.6247,4.469,0.6728,0.913
2025-08-08,3.5697,5.451,-1.8813,36.4206,4.8239,0.3204,0.8683,3.6179,0.5306,0.8201
2025-08-07,3.8591,4.3415,-0.4824,33.7675,4.1968,0.4575,0.7236,4.631,0.5789,0.7236
2025-08-06,2.7014,6.7535,-4.0521,35.6006,4.8722,0.3481,0.7718,5.6922,0.5789,0.7236
2025-08-05,3.6197,3.1371,0.4826,45.9942,4.6815,0.295,1.0618,3.4749,0.7722,0.8205
2025-08-04,7.2254,3.2755,3.9499,38.5838,4.7688,0.3514,1.7823,2.2158,1.0116,0.7225
2025-08-01,2.7563,8.7524,-5.9961,31.4797,4.2553,0.4132,1.0155,3.3849,0.7253,0.6286
2025-07-31,3.9339,3.9825,-0.0486,37.931,4.8567,0.4843,1.0685,3.7397,0.9228,0.3885
2025-07-30,6.3199,2.2849,4.035,48.6145,3.8405,0.3587,1.0209,4.035,1.0695,0.3889
2025-07-29,8.8035,1.6051,7.1984,39.2996,4.2802,0.3847,1.0214,4.3288,1.07,0.3891
2025-07-28,2.3177,10.3332,-8.0155,26.8469,4.5872,0.4408,0.8691,5.7943,0.7726,1.2554
2025-07-25,1.9455,7.8307,-5.8852,39.2023,7.7335,0.408,1.07,3.7451,1.216,0.535
2025-07-24,3.5506,2.9669,0.5837,54.1829,12.8891,0.3844,1.4591,1.9455,1.4591,0.2918
2025-07-23,3.455,2.3844,1.0706,57.9075,12.1168,0.3944,1.6545,1.5572,1.4112,0.2433
2025-07-22,3.9903,2.5304,1.4599,55.0852,12.9927,0.4113,2.3844,1.2165,1.8978,0.3893
2025-07-21,4.1566,3.1899,0.9667,53.0691,13.7264,0.414,2.7066,1.4016,1.595,0.5317
2025-07-18,3.6045,1.6074,1.9971,54.4082,13.0541,0.3709,2.4355,0.9255,1.6561,0.1948
2025-07-17,4.4812,1.2177,3.2635,58.2075,13.2976,0.4736,1.7048,0.9255,1.6561,0.0974
2025-07-16,6.3871,1.2677,5.1195,58.5568,12.3354,0.5552,1.9015,0.7801,1.7552,0.0488
2025-07-15,7.122,1.1707,5.9512,55.9512,12.4878,0.5383,1.8049,0.3415,1.4634,0.0488
2025-07-14,5.0872,2.2287,2.8585,51.1143,12.6938,0.4036,2.0349,1.2112,1.8411,0.2907
2025-07-11,2.9297,1.8555,1.0742,52.9785,13.3789,0.3623,1.5625,0.9766,1.7578,0.1953
2025-07-10,5.1834,0.9291,4.2543,59.6577,16.0391,0.3707,2.0538,0.9291,1.9071,0.1467
2025-07-09,5.2297,1.0264,4.2033,58.26,16.0313,0.3514,1.7107,0.782,1.564,0.2444
2025-07-08,4.2501,2.0029,2.2472,52.1251,14.6556,0.377,2.0029,0.977,1.5633,0.2443
2025-07-07,5.1481,3.0597,2.0884,49.7329,13.7931,0.3176,2.2341,1.2142,1.8941,0.3885
2025-07-04,5.2246,1.3184,3.9063,58.252,14.5996,0.3226,2.6855,0.9277,2.002,0.1953
2025-07-03,5.1758,1.5137,3.6621,58.6426,13.4766,0.3516,2.6855,0.5859,1.8555,0.1953
2025-07-02,4.741,2.1505,2.5904,51.4174,12.8543,0.4319,2.6882,0.5376,2.1505,0.1955
2025-07-01,6.0176,2.0059,4.0117,51.1252,12.2309,0.4811,3.4736,0.636,2.3483,0.1957
2025-06-30,8.9669,1.6569,7.3099,50.7797,10.0877,0.628,3.2164,0.7797,2.193,0.2924
2025-06-27,6.9152,1.2751,5.64,52.3786,6.1795,0.7782,2.6974,0.6376,1.8637,0.2943
2025-06-26,4.6124,1.5211,3.0913,52.3062,5.6428,0.4314,2.5515,0.4907,1.5702,0.4416
2025-06-25,10.7896,1.0299,9.7597,49.2398,5.6891,0.5292,1.5694,0.9318,1.3732,0.3923
2025-06-24,6.8171,1.8637,4.9534,46.3953,5.8362,0.4254,1.0299,1.6184,0.8337,0.3433
2025-06-23,5.0195,2.6316,2.3879,49.5127,5.5068,0.2512,1.1696,2.7778,1.0721,0.5361
2025-06-20,6.2745,1.8137,4.4608,41.2745,5.6863,0.434,0.8333,2.0098,0.7843,0.3431
2025-06-19,1.472,8.7831,-7.3111,26.2022,5.6428,0.2552,0.8832,4.0726,0.736,0.4416
2025-06-18,3.2432,2.6044,0.6388,50.6634,3.0467,0.2233,1.0319,3.0958,1.1302,0.1966
2025-06-17,3.6855,4.226,-0.5405,40.1474,2.8993,0.2672,1.1794,2.113,1.1302,0.2457
2025-06-16,5.4226,1.7587,3.6639,30.8256,2.6869,0.3161,2.296,0.9282,1.5144,0.1954
2025-06-13,3.2448,2.999,0.2458,36.4307,3.0482,0.4017,3.0482,0.7866,1.5241,0.295
2025-06-12,3.4907,4.8673,-1.3766,29.3019,6.1947,0.6492,3.7856,0.885,2.7532,0.0983
2025-06-11,8.8365,1.4728,7.3638,38.3898,8.4438,1.2623,4.9092,0.6382,3.4364,0.0491
2025-06-10,7.5184,1.3268,6.1916,49.484,7.9607,0.8152,4.2752,0.7371,3.5381,0.0983
2025-06-09,10.8227,1.2243,9.5984,45.1028,8.5211,0.902,3.526,0.9305,3.1832,0
2025-06-06,8.1001,1.6691,6.431,48.4536,9.2784,0.5766,3.3382,1.2273,2.5037,0
2025-06-05,7.9529,0.6382,7.3147,49.19,8.2965,0.576,2.4546,1.2273,2.7,0.0982
2025-06-04,6.9219,2.0619,4.8601,49.5336,8.3947,0.4098,1.9146,1.9637,2.0619,0.2946
2025-06-03,5.0589,2.4558,2.6031,43.3202,8.7426,0.5178,2.4067,2.0138,2.0629,0.0982
2025-06-02,8.8725,3.4804,5.3922,38.0882,8.8725,0.7717,2.7941,1.7647,2.8922,0.098
2025-05-30,6.0651,4.1913,1.8738,42.6529,10.8481,1.1329,3.4024,1.43,2.9093,0.1479
2025-05-29,6.7061,3.6982,3.0079,51.43,11.6371,0.6737,3.5996,1.3314,3.4517,0.1972
2025-05-28,7.157,2.7147,4.4423,49.9506,11.155,0.6818,3.307,0.9378,3.2577,0.0987
2025-05-27,5.923,2.3692,3.5538,54.8371,10.3653,0.5256,3.5538,0.9872,3.3564,0.1481
2025-05-26,7.8094,2.8487,4.9607,46.6601,6.8762,0.835,2.7996,1.9155,3.6346,0.0982
2025-05-23,6.7194,2.3715,4.3478,47.5791,5.3854,0.6106,2.7668,1.1858,3.1621,0.0988
2025-05-22,5.4815,2.7654,2.716,49.6296,4.2963,0.4159,3.3086,1.037,3.1111,0.0988
2025-05-21,5.5802,2.716,2.8642,42.6173,4.1975,0.6293,4.5432,0.8889,3.8519,0.0494
2025-05-20,4.1008,6.4229,-2.3221,25.0988,3.3597,1.0986,6.4723,0.3953,4.249,0.0988
2025-05-19,12.721,2.3084,10.4126,30.1081,3.389,2.3545,9.8232,0.7367,7.22,0.0982
2025-05-16,13.1358,1.7284,11.4074,41.679,2.6667,1.5849,21.037,0.2963,7.2099,0.1975
2025-05-15,11.413,1.8281,9.585,42.9348,0.7411,1.3539,12.4506,0.3458,5.4842,0.1482
2025-05-14,14.9209,0.6917,14.2292,38.5375,0.6917,1.3103,6.2747,0.3953,4.002,0.1976
2025-05-13,12.3951,1.2346,11.1605,36.0988,0.8395,0.8445,3.5062,0.3951,2.1728,0.1975
2025-05-12,60.5405,0.7371,59.8034,25.9459,0.9337,1.2329,1.4742,0.9828,1.4742,0.2948
2025-05-09,2.6667,5.6296,-2.963,22.963,1.3827,0.3768,0.9383,3.2099,0.6914,0.7901
2025-05-08,3.5556,4.7901,-1.2346,13.4321,2.0741,0.412,1.1358,3.2593,0.7407,0.7407
2025-05-07,5.7721,2.7134,3.0587,18.7469,1.8254,0.3662,0.74,3.9961,0.6413,0.6907
2025-05-06,0.9373,24.7163,-23.779,17.0696,2.7134,0.3377,0.6907,4.9827,0.4933,0.8387
2025-05-05,9.3366,2.457,6.8796,38.3784,3.4398,0.2886,1.2285,2.7518,0.9337,0.2457
2025-05-02,3.404,3.404,0,32.8071,1.48,0.3003,0.9867,10.4095,0.888,0.296
2025-04-30,1.4328,9.9308,-8.498,28.5573,1.7292,0.3022,0.8893,9.4368,0.9881,0.5435
2025-04-29,4.1008,2.7668,1.334,38.4387,1.581,0.1989,1.4822,4.1502,1.3834,0.247
2025-04-28,4.7198,3.8348,0.885,35.5457,1.7699,0.2198,1.9666,3.0482,1.2783,0.295
2025-04-25,1.5324,30.6476,-29.1152,7.6125,1.6312,0.8912,2.5704,1.7795,1.6312,0.1977
2025-04-24,6.1235,2.321,3.8025,43.4074,3.3086,0.4659,4.8889,0.6914,4.3457,0.1481
2025-04-23,7.2557,1.5301,5.7256,26.2586,3.4551,0.5747,6.4166,0.4936,5.1826,0.1481
2025-04-22,10.3108,1.8254,8.4854,37.5432,2.6147,0.6416,11.4948,0.444,5.8707,0.1973
2025-04-21,14.0748,1.1811,12.8937,34.4488,1.6732,0.5996,14.9606,0.2461,5.4134,0.1969
2025-04-17,7.8364,1.2321,6.6042,41.794,1.2814,0.3329,7.8364,0.345,4.5835,0.1971
2025-04-16,10.3108,1.0853,9.2255,43.2166,1.184,0.331,10.5081,0.1973,4.4894,0.148
2025-04-15,30.2165,0.4429,29.7736,31.4961,0.8366,0.3941,2.6083,0.935,3.2972,0.1969
2025-04-11,21.707,0.5427,21.1643,31.1791,0.592,0.2581,1.184,6.9561,1.48,0.3453
2025-04-09,3.3103,7.4111,-4.1008,30.3854,0.3953,0.1074,1.2352,12.8953,0.8893,1.9763
2025-04-08,20.1481,1.2346,18.9136,19.4568,0.3457,0.1757,1.7284,6.3704,0.8395,1.2346
2025-04-07,0.9867,54.4647,-53.478,9.0281,0.3453,0.8787,2.3187,10.9521,0.4933,4.6374
2025-04-04,2.8642,30.2222,-27.358,13.037,1.7778,0.3914,4.3457,2.7654,1.8765,1.1358
2025-04-03,15.2099,1.5309,13.679,26.963,2.0247,0.3662,4.6914,0.9877,3.0123,0.4938
2025-04-02,12.9877,0.8889,12.0988,26.5185,1.7778,0.1914,1.6296,1.284,1.8272,0.3457
2025-04-01,22.9064,2.9064,20,21.6749,1.6749,0.1931,1.0837,5.7143,1.4778,0.5911
2025-03-28,4.0988,6.8642,-2.7654,16.8395,2.0741,1.3182,1.1358,12.3457,1.0864,2.6173
2025-03-27,7.9585,10.084,-2.1256,20.6624,1.6312,4.5439,1.7301,6.6733,1.3347,2.0761
2025-03-26,1.9763,18.33,-16.3538,21.4921,1.5316,1.5921,2.0751,3.7549,1.2846,1.2352
2025-03-25,3.0648,19.476,-16.4113,15.3732,1.3347,2.5936,6.1295,0.692,2.2244,0.5437
2025-03-24,11.9271,1.8728,10.0542,27.0577,1.6264,3.4693,15.722,0.5914,5.7664,0.4436
2025-03-21,16.1306,1.4349,14.6957,26.6205,1.237,3.5608,7.8179,0.8906,3.909,0.4948
2025-03-20,9.6982,1.9792,7.719,26.8184,1.5339,2.2804,3.5626,1.4844,1.9792,0.6927
2025-03-19,24.8392,0.5938,24.2454,25.4824,1.8308,2.8916,2.3256,1.7813,1.8803,0.7917
2025-03-18,21.7822,2.3267,19.4554,27.3762,2.5743,1.6992,1.1386,6.0396,0.7921,1.4851
2025-03-17,4.1955,11.6486,-7.4531,25.5676,1.7275,1.0265,0.4936,23.1984,0.4936,3.3564
2025-03-13,2.5768,5.5005,-2.9237,31.5659,1.7839,0.572,1.1397,10.3072,0.4955,1.7344
2025-03-12,2.8713,6.7822,-3.9109,23.5149,1.6832,0.5514,1.6832,3.6139,0.6931,1.4851
2025-03-11,3.2194,10.5002,-7.2808,22.2883,1.0896,0.6404,3.2194,1.2878,0.7429,1.2878
2025-03-10,2.915,28.9032,-25.9881,13.1423,1.2846,0.7853,5.7312,0.7905,0.9387,0.7411
2025-03-07,13.7129,1.8812,11.8317,29.0099,1.0396,1.0457,5.5941,1.1881,1.5842,0.5446
