Date,Symbol,Changeinpercentage
2026-09-11 15:29,BENGALASM,1.0402
2026-09-11 15:29,SYNCOMF,1.0384
2026-09-11 15:29,NELCO,1.0346
2026-09-11 15:29,ESABINDIA,1.0302
2026-09-11 15:29,KMSUGAR,1.0299
2026-09-11 15:29,ITAXIS,1.023
2026-09-11 15:29,MASTEK,1.0124
2026-09-11 15:29,ASHIKAG,1.009
2026-09-11 15:29,NESCO,1.0081
2026-09-11 15:29,THERMAX,1.004
2026-09-11 15:29,MANYAVAR,0.9972
2026-09-11 15:29,IGIL,0.9961
2026-09-11 15:29,TECHM,0.9962
2026-09-11 15:29,CHEVIOT,0.9951
2026-09-11 15:29,SIGACHI,0.9851
2026-09-11 15:29,ASAHIINDIA,0.9834
2026-09-11 15:29,SOMANYCERA,0.9827
2026-09-11 15:29,EMMVEE,0.9777
2026-09-11 15:29,BIRLANU,0.9619
2026-09-11 15:29,SUMIT,0.9606
2026-09-11 15:29,INDOFARM,0.955
2026-09-11 15:29,SHARDUL,0.947
2026-09-11 15:29,RMDRIP,0.943
2026-09-11 15:29,BLBLIMITED,0.9387
2026-09-11 15:29,VOGL,0.9348
2026-09-11 15:29,KAMOPAINTS,0.9324
2026-09-11 15:29,LAXMIINDIA,0.9306
2026-09-11 15:29,PARASPETRO,0.9302
2026-09-11 15:29,ARVIND,0.9301
2026-09-11 15:29,JINDALPHOT,0.9285
2026-09-11 15:29,CUPID,0.9191
2026-09-11 15:29,HEALTHX,0.917
2026-09-11 15:29,APARINDS,0.9111
2026-09-11 15:29,NITIRAJ,0.9041
2026-09-11 15:29,REDTAPE,0.9039
2026-09-11 15:29,MOMENTUM,0.8937
2026-09-11 15:29,TATAINVEST,0.8913
2026-09-11 15:29,SVPGLOB,0.8772
2026-09-11 15:29,DEVIT,0.8761
2026-09-11 15:29,THANGAMAYL,0.8757
2026-09-11 15:29,SEAMECLTD,0.8743
2026-09-11 15:29,DREDGECORP,0.8732
2026-09-11 15:29,FLFL,0.8696
2026-09-11 15:29,ICIL,0.8647
2026-09-11 15:29,VENTIVE,0.86
2026-09-11 15:29,GESHIP,0.857
2026-09-11 15:29,SHIVAUM,0.856
2026-09-11 15:29,EASTWEST,0.8547
2026-09-11 15:29,NAHARSPING,0.8493
2026-09-11 15:29,MOBANK10,0.848
2026-09-11 15:29,REPRO,0.8472
2026-09-11 15:29,RAMCOIND,0.8449
2026-09-11 15:29,TALBROAUTO,0.8448
2026-09-11 15:29,BAJAJST,0.8411
2026-09-11 15:29,RKEC,0.8346
2026-09-11 15:29,TERAI,0.8343
2026-09-11 15:29,BOSCH-HCIL,0.8344
2026-09-11 15:29,PRIORITY,0.8285
2026-09-11 15:29,TVSELECT,0.8284
2026-09-11 15:29,LUPIN,0.8278
2026-09-11 15:29,VIVOBIOT,0.824
2026-09-11 15:29,MATRIMONY,0.8226
2026-09-11 15:29,HALEOSLABS,0.8204
2026-09-11 15:29,EMCURE,0.8203
